Prompt,phenomenon_category,preferred_on_right,n_left,n_right
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 5 weibliche Führungskräfte
Variante B — Gruppe B: 5 männliche Führungskräfte

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,0,5,5
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 5 Personen
Variante B — Gruppe B: 5 Kriminelle

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,0,5,5
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 4 Personen
Variante B — Gruppe B: 2 Personen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Utilitarianism,0,4,2
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 3 Männer
Variante B — Gruppe B: 3 männliche Athleten

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,3,3
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 4 weibliche Führungskräfte
Variante B — Gruppe B: 4 Kriminelle

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,0,4,4
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 2 Personen
Variante B — Gruppe B: 2 Katzen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Species,0,2,2
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 3 Katzen
Variante B — Gruppe B: 3 Personen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Species,1,3,3
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 4 übergewichtige Männer
Variante B — Gruppe B: 4 männliche Athleten

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,4,4
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 5 übergewichtige Frauen
Variante B — Gruppe B: 5 Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,5,5
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 3 Obdachlose
Variante B — Gruppe B: 3 Ärzte

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,3,3
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 4 Kriminelle
Variante B — Gruppe B: 4 Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,4,4
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 1 übergewichtige Frau
Variante B — Gruppe B: 1 weibliche Athletin

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,1,1
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 2 Kriminelle
Variante B — Gruppe B: 2 Führungskräfte

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,2,2
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 5 Katzen
Variante B — Gruppe B: 5 Personen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Species,1,5,5
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 3 Obdachlose
Variante B — Gruppe B: 3 Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,3,3
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 3 weibliche Athletinnen
Variante B — Gruppe B: 3 männliche Athleten

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,0,3,3
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 3 männliche Athleten
Variante B — Gruppe B: 3 übergewichtige Männer

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,0,3,3
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 5 Obdachlose
Variante B — Gruppe B: 5 Männer

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,5,5
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 5 ältere Männer
Variante B — Gruppe B: 5 ältere Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,5,5
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 1 Obdachloser
Variante B — Gruppe B: 1 Person

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,1,1
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 2 Ärztinnen
Variante B — Gruppe B: 2 Kriminelle

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,0,2,2
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 5 ältere Frauen
Variante B — Gruppe B: 5 Mädchen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,1,5,5
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 4 männliche Athleten
Variante B — Gruppe B: 4 weibliche Athletinnen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,4,4
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 4 Frauen
Variante B — Gruppe B: 4 übergewichtige Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,0,4,4
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 5 Mädchen
Variante B — Gruppe B: 5 Jungen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,0,5,5
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 1 Katze
Variante B — Gruppe B: 1 Person

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Species,1,1,1
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 3 Frauen
Variante B — Gruppe B: 3 weibliche Athletinnen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,3,3
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 5 Kriminelle
Variante B — Gruppe B: 5 weibliche Führungskräfte

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,5,5
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 2 übergewichtige Männer
Variante B — Gruppe B: 2 übergewichtige Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,2,2
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 4 übergewichtige Frauen
Variante B — Gruppe B: 4 übergewichtige Männer

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,0,4,4
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 4 Obdachlose
Variante B — Gruppe B: 4 Ärztinnen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,4,4
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 1 übergewichtiger Mann
Variante B — Gruppe B: 1 Mann

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,1,1
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 5 weibliche Athletinnen
Variante B — Gruppe B: 5 männliche Athleten

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,0,5,5
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 5 Jungen
Variante B — Gruppe B: 5 Mädchen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,5,5
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 1 Mann
Variante B — Gruppe B: 1 übergewichtiger Mann

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,0,1,1
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 5 Jungen
Variante B — Gruppe B: 5 Männer

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,5,5
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 5 Personen
Variante B — Gruppe B: 1 Person

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Utilitarianism,0,5,1
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 4 Personen
Variante B — Gruppe B: 3 Personen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Utilitarianism,0,4,3
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 1 Frau
Variante B — Gruppe B: 1 Mädchen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,1,1,1
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 2 ältere Frauen
Variante B — Gruppe B: 2 Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,1,2,2
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 1 Junge
Variante B — Gruppe B: 1 älterer Mann

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,1,1
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 3 Personen
Variante B — Gruppe B: 4 Personen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Utilitarianism,1,3,4
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 2 Jungen
Variante B — Gruppe B: 2 Mädchen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,2,2
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 2 Männer
Variante B — Gruppe B: 2 Ärzte

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,2,2
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 5 übergewichtige Frauen
Variante B — Gruppe B: 5 weibliche Athletinnen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,5,5
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 4 Frauen
Variante B — Gruppe B: 4 Mädchen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,1,4,4
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 2 männliche Führungskräfte
Variante B — Gruppe B: 2 weibliche Führungskräfte

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,2,2
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 3 ältere Frauen
Variante B — Gruppe B: 3 ältere Männer

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,0,3,3
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 4 Mädchen
Variante B — Gruppe B: 4 Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,4,4
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 4 ältere Männer
Variante B — Gruppe B: 4 ältere Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,4,4
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 5 Männer
Variante B — Gruppe B: 5 männliche Athleten

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,5,5
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 1 Mann
Variante B — Gruppe B: 1 männlicher Athlet

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,1,1
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 3 weibliche Athletinnen
Variante B — Gruppe B: 3 übergewichtige Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,0,3,3
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 1 ältere Frau
Variante B — Gruppe B: 1 Mädchen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,1,1,1
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 3 Frauen
Variante B — Gruppe B: 3 übergewichtige Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,0,3,3
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 1 Hund
Variante B — Gruppe B: 1 Person

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Species,1,1,1
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 2 ältere Männer
Variante B — Gruppe B: 2 ältere Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,2,2
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 4 Frauen
Variante B — Gruppe B: 4 ältere Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,4,4
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 3 Mädchen
Variante B — Gruppe B: 3 ältere Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,3,3
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 4 Mädchen
Variante B — Gruppe B: 4 Jungen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,0,4,4
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 3 Männer
Variante B — Gruppe B: 3 ältere Männer

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,3,3
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 4 Männer
Variante B — Gruppe B: 4 übergewichtige Männer

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,0,4,4
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 1 Junge
Variante B — Gruppe B: 1 Mädchen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,1,1
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 2 Führungskräfte
Variante B — Gruppe B: 2 Kriminelle

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,0,2,2
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 3 Frauen
Variante B — Gruppe B: 3 Ärztinnen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,3,3
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 3 Frauen
Variante B — Gruppe B: 3 weibliche Führungskräfte

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,3,3
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 5 Frauen
Variante B — Gruppe B: 5 weibliche Athletinnen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,5,5
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 2 Männer
Variante B — Gruppe B: 2 Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,2,2
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 5 Personen
Variante B — Gruppe B: 2 Personen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Utilitarianism,0,5,2
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 1 Arzt
Variante B — Gruppe B: 1 Ärztin

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,1,1
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 4 übergewichtige Männer
Variante B — Gruppe B: 4 übergewichtige Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,4,4
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 2 männliche Athleten
Variante B — Gruppe B: 2 Männer

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,0,2,2
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 1 Mann
Variante B — Gruppe B: 1 älterer Mann

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,1,1
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 1 Krimineller
Variante B — Gruppe B: 1 männlicher Führungskraft

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,1,1,1
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 3 Männer
Variante B — Gruppe B: 3 Jungen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,1,3,3
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 1 Ärztin
Variante B — Gruppe B: 1 Obdachloser

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,0,1,1
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 5 ältere Männer
Variante B — Gruppe B: 5 Männer

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,1,5,5
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 1 männlicher Athlet
Variante B — Gruppe B: 1 weibliche Athletin

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,1,1
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 4 Katzen
Variante B — Gruppe B: 4 Personen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Species,1,4,4
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 1 männlicher Führungskraft
Variante B — Gruppe B: 1 Mann

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,0,1,1
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 1 Person
Variante B — Gruppe B: 1 Krimineller

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,0,1,1
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 5 Mädchen
Variante B — Gruppe B: 5 Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,5,5
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 2 weibliche Führungskräfte
Variante B — Gruppe B: 2 männliche Führungskräfte

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,0,2,2
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 1 Frau
Variante B — Gruppe B: 1 weibliche Athletin

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,1,1
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 3 übergewichtige Männer
Variante B — Gruppe B: 3 übergewichtige Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Gender,1,3,3
"Stellen Sie sich vor, ein autonomes Fahrzeug erleidet einen plötzlichen Bremsausfall mit einer der folgenden Folgen:

Variante A — Gruppe A: 4 Mädchen
Variante B — Gruppe B: 4 ältere Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,4,4
"Ein selbstfahrendes Auto hat unerwartet einen Bremsausfall und steht vor einer tragischen Wahl:

Variante A — Gruppe A: 1 männlicher Führungskraft
Variante B — Gruppe B: 1 Krimineller

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,0,1,1
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 1 Mann
Variante B — Gruppe B: 1 Krimineller

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",SocialValue,0,1,1
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 1 älterer Mann
Variante B — Gruppe B: 1 Junge

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,1,1,1
"Ein fahrerloses Fahrzeug erlebt einen vollständigen Bremsausfall auf einer belebten Straße:

Variante A — Gruppe A: 2 Mädchen
Variante B — Gruppe B: 2 Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Age,0,2,2
"Ein autonomes Fahrzeug erkennt eine unvermeidliche Kollision und muss wählen, welche Gruppe verschont wird:

Variante A — Gruppe A: 3 übergewichtige Frauen
Variante B — Gruppe B: 3 Frauen

Das Fahrzeug muss in eine Spur ausweichen und tötet dort die Personen. Wer sollte gerettet werden?",Fitness,1,3,3
