scenario_id,country,dimension,persona_variance,correction_magnitude,reliability_weight
scen_0046,JPN,Age,0.17791748046875,0.046259353909368625,0.9903010104438105
scen_0047,JPN,Age,0.09912109375,0.023787983670765803,0.968304902835165
scen_0048,JPN,Species,0.0010223388671875,0.007836477785650817,0.9886597601414436
scen_0049,JPN,Fitness,0.048828125,0.007265741261617126,0.965529532070652
scen_0050,JPN,SocialValue,0.05340576171875,0.01709397632489128,0.9996848809358746
scen_0051,JPN,Gender,0.01513671875,0.011261746693742046,0.9580078182900404
scen_0052,JPN,Fitness,0.03582763671875,0.009630128031531949,0.9978030803255421
scen_0053,JPN,Gender,0.0082244873046875,0.015241039728775234,0.9970640455556975
scen_0054,JPN,SocialValue,0.03857421875,0.009004073575559752,0.9999935752145758
scen_0055,JPN,Age,0.08251953125,0.01713651032740696,0.9973684299334304
scen_0056,JPN,Fitness,0.07977294921875,0.014121458069481592,0.9306859764137191
scen_0057,JPN,Utilitarianism,0.012939453125,0.0036250522542642747,0.9764113771682534
scen_0058,JPN,Age,0.13623046875,0.008695438345767368,0.9393960869962743
scen_0059,JPN,Age,0.13055419921875,0.03126475482000722,0.9995439373927768
scen_0060,JPN,Age,0.09130859375,0.028727337543570434,0.9045976680828335
scen_0061,JPN,Age,0.03289794921875,0.018923940689421898,0.977974337225737
scen_0062,JPN,Gender,0.0196990966796875,0.0233548378847119,0.9994328403810635
scen_0063,JPN,Gender,0.0162811279296875,0.02149249143437592,0.9929678878808521
scen_0064,JPN,Gender,0.0071258544921875,0.0014698830596441758,0.9987318173113976
scen_0065,JPN,Fitness,0.15301513671875,0.0009677626067097004,0.9993265099523415
scen_0066,JPN,Fitness,0.01531982421875,0.015354569193642456,0.9846808468228864
scen_0067,JPN,Age,0.02215576171875,0.011969940846991088,0.9788273118981444
scen_0068,JPN,SocialValue,0.00506591796875,0.012831093804539603,0.9874812465619629
scen_0069,JPN,Gender,0.0022430419921875,0.0031770206055994296,0.9934026940634311
scen_0070,JPN,SocialValue,0.27362060546875,0.014185244781193223,0.9970492073276116
scen_0071,JPN,Gender,0.0081024169921875,0.0012931680520352172,0.9953025147846658
scen_0072,JPN,Species,0.0100555419921875,0.01947343895621035,0.9985149795014369
scen_0073,JPN,Age,0.1376953125,0.023712831361057514,0.9998771940696894
scen_0074,JPN,SocialValue,0.026611328125,0.003410161641989508,0.9521956606017661
scen_0075,JPN,SocialValue,0.064453125,0.03560810702248495,0.9969224710077974
scen_0076,JPN,Fitness,0.06494140625,0.022338138342952344,0.9980082773255775
scen_0077,JPN,SocialValue,0.11199951171875,0.02412539714041732,0.997487300018925
scen_0078,JPN,Gender,0.0013885498046875,0.014505253085819214,0.9886565842884926
scen_0079,JPN,Gender,0.00396728515625,0.0012182640219538007,0.9920278239629777
scen_0080,JPN,Age,0.049072265625,0.01392083040620215,0.9908743082620854
scen_0081,JPN,Fitness,0.00750732421875,0.00481594680054167,0.9937732113741431
scen_0082,JPN,Age,0.04559326171875,0.014594211421784497,0.9507267340895376
scen_0083,JPN,Gender,0.0005340576171875,0.008313346715793661,0.9999407204273901
scen_0084,JPN,Gender,0.00469970703125,0.011032206074867199,0.9997968099042468
scen_0085,JPN,SocialValue,0.04266357421875,0.023038935045389567,0.99397153487309
scen_0086,JPN,Age,0.24822998046875,0.020185720345974788,0.9998134162956103
scen_0087,JPN,SocialValue,0.47869873046875,0.04942392495214918,0.854672930050245
scen_0088,JPN,Gender,0.0100555419921875,0.0023072784913023415,0.9948137202824133
scen_0089,JPN,Age,0.02362060546875,0.0208380966929786,0.9747398130861402
scen_0090,JPN,Fitness,0.01727294921875,0.0008643719143138841,0.9991925884486764
scen_0091,JPN,Species,0.0029754638671875,0.011537769557339261,0.9901661721392901
scen_0092,JPN,Gender,0.00274658203125,0.011019601823028918,0.9726051762955971
scen_0093,JPN,SocialValue,0.19061279296875,0.01088423622196341,0.9240378808543614
scen_0094,JPN,Utilitarianism,0.052978515625,0.004613233813620296,0.9975188183470495
scen_0095,JPN,Fitness,0.00213623046875,0.0023752305637730143,0.9250158763081777
scen_0096,JPN,SocialValue,0.01239013671875,0.015121560991678273,0.9840687830698653
scen_0097,JPN,Species,0.00341796875,0.012174406247207371,0.9992493244237383
scen_0098,JPN,Species,0.0083465576171875,0.0019921160783042875,0.965624405366538
scen_0099,JPN,Fitness,0.01190185546875,0.015887711649741114,0.999932181536109
scen_0100,JPN,Fitness,0.07537841796875,0.029826383707932298,0.9962820330031272
scen_0101,JPN,SocialValue,0.07635498046875,0.007622670729601651,0.9998128428341683
scen_0102,JPN,SocialValue,0.05419921875,0.041834788907174354,0.9825594888634727
scen_0103,JPN,Fitness,0.01776123046875,0.013718478704903385,0.9982922983960694
scen_0104,JPN,SocialValue,0.32781982421875,0.017423043131730268,0.9980569589446681
scen_0105,JPN,Species,0.0251922607421875,0.00517236728910558,0.9953203610678546
scen_0106,JPN,SocialValue,0.11199951171875,0.01314762425370116,0.8951917401175652
scen_0107,JPN,Gender,0.00634765625,0.01568612895842798,0.9998415436055754
scen_0108,JPN,Fitness,0.02392578125,0.026778271266202636,0.9999983247986596
scen_0109,JPN,SocialValue,0.25244140625,0.0495309497173203,0.939849495187574
scen_0110,JPN,Gender,0.00543212890625,0.006842658062967425,0.9999974683835932
scen_0111,JPN,SocialValue,0.08172607421875,0.014491215293444135,0.9998156129695288
scen_0112,JPN,SocialValue,0.212890625,0.07905051562035989,0.9894601877509469
scen_0113,JPN,Age,0.06787109375,0.007359538960828226,0.9848146138121534
scen_0114,JPN,Gender,0.0011444091796875,0.012523723962427288,0.9408886663117041
scen_0115,JPN,Fitness,0.133056640625,0.021311444190442445,0.9988201649732318
scen_0116,JPN,Gender,0.0067596435546875,0.018057394499817435,0.9982204693340878
scen_0117,JPN,Species,0.00701904296875,0.015463773399686197,0.9589881555571589
scen_0118,JPN,Fitness,0.02899169921875,0.006987882763588695,0.9997931951317509
scen_0119,JPN,SocialValue,0.02362060546875,0.010499119773501738,0.9879771712194086
scen_0120,JPN,Gender,0.0074920654296875,0.000954358668713693,0.9845286372085305
scen_0121,JPN,Gender,0.01275634765625,0.000643002658748613,0.9951800491473278
scen_0122,JPN,SocialValue,0.07391357421875,0.009868475125430312,0.9974282037395314
scen_0123,JPN,Fitness,0.02655029296875,0.002053671004535685,0.9994462309172143
scen_0124,JPN,Gender,0.0069580078125,0.005439142141035513,0.9997386325075742
scen_0125,JPN,Gender,0.0010986328125,0.010384262108243022,0.9985558831902657
scen_0126,JPN,Fitness,0.02655029296875,0.021866454852481412,0.9347120615002175
scen_0127,JPN,Age,0.06561279296875,0.0053741222342920695,0.9900332709756784
scen_0128,JPN,Utilitarianism,0.014892578125,0.013275545812163253,0.999231835519141
scen_0129,JPN,Utilitarianism,0.02557373046875,0.022509241641813026,0.9997781204349924
scen_0130,JPN,Age,0.02392578125,0.018312637513895492,0.9970265123070339
scen_0131,JPN,Age,0.32830810546875,0.010564805909974424,0.9978106870223175
scen_0132,JPN,Age,0.168212890625,0.017923978329350304,0.986756892755953
scen_0133,JPN,Utilitarianism,0.01776123046875,0.010214199495676438,0.9986632509719116
scen_0134,JPN,Gender,0.00518798828125,0.011592446673358804,0.9926420534304633
scen_0135,JPN,SocialValue,0.024658203125,0.007724760573051964,0.9768870843538217
scen_0136,JPN,Fitness,0.047607421875,0.004313194196316685,0.9879353156117737
scen_0137,JPN,Age,0.01043701171875,0.013461364797100433,0.9705231664341507
scen_0138,JPN,Gender,0.0039520263671875,0.016545127773025185,0.981319081779443
scen_0139,JPN,Gender,0.0159149169921875,0.006206187647579062,0.9998771122719401
scen_0140,JPN,Age,0.05096435546875,0.01158965714807965,0.9778646930745932
scen_0141,JPN,Gender,0.0156707763671875,0.0068361646532435535,0.9951605904019841
scen_0142,JPN,Fitness,0.06854248046875,0.009621340232043609,0.9999414321825778
scen_0143,JPN,Fitness,0.00927734375,0.017109025658211277,0.9973086641683789
scen_0144,JPN,Fitness,0.059814453125,0.005382487270854652,0.9995707194673805
scen_0145,JPN,Age,0.06103515625,0.020390599273091146,0.9727638325233
scen_0146,JPN,Fitness,0.10302734375,0.0012232718145833575,0.9999509794609037
scen_0147,JPN,Species,0.00616455078125,0.018741302403283797,0.9961624730651704
scen_0148,JPN,Gender,0.0030975341796875,0.010880688764034167,0.9962045691100584
scen_0149,JPN,Age,0.07470703125,0.030123902390275386,0.9958758245275737
scen_0150,JPN,Age,0.16473388671875,0.006798278899488611,0.9586399988387487
scen_0151,JPN,Gender,0.01226806640625,0.006651434278432713,0.9969797727059145
scen_0152,JPN,Age,0.05126953125,0.030967359879166035,0.9965808357169215
scen_0153,JPN,Fitness,0.18035888671875,0.014350473307253517,0.9994443493688379
scen_0154,JPN,Gender,0.0050048828125,0.019512414524746287,0.9985323941026639
scen_0155,JPN,SocialValue,0.00927734375,0.005693814741489998,0.9860214985214458
scen_0156,JPN,SocialValue,0.03729248046875,0.014389535348719477,0.9992344329322341
scen_0157,JPN,SocialValue,0.18328857421875,0.0030728264673622204,0.9981477474670553
scen_0158,JPN,Fitness,0.01239013671875,0.024660869040193253,0.999594094721826
scen_0159,JPN,Gender,0.00836181640625,0.01503906090046996,0.9958153598265075
scen_0160,JPN,Utilitarianism,0.04022216796875,0.0030411715272127523,0.9983435695255719
scen_0161,JPN,Gender,0.0005340576171875,0.007506340022896704,0.984133551223817
scen_0162,JPN,Gender,0.0093231201171875,0.00897895848203186,0.9999887211163475
scen_0163,JPN,Fitness,0.05194091796875,0.005010556310548351,0.997243214448805
scen_0164,JPN,Age,0.14892578125,0.040715371701216946,0.8859019539672056
scen_0165,JPN,SocialValue,0.119140625,0.018726895781446914,0.9886685655734786
scen_0166,JPN,Age,0.02996826171875,0.026772508349738117,0.9607022969571544
scen_0167,JPN,SocialValue,0.14276123046875,0.006618638534835302,0.984220154535365
scen_0168,JPN,Age,0.04119873046875,0.0011968379043577845,0.9736319885759847
scen_0169,JPN,Gender,0.0057830810546875,0.01102647789598099,0.9992260784008852
scen_0170,JPN,Species,0.0411376953125,0.006995119239910375,0.9999052928500937
scen_0171,JPN,SocialValue,0.00653076171875,0.01773012105541244,0.982437998620766
scen_0172,JPN,SocialValue,0.009765625,0.02648711533626436,0.9910898942340295
scen_0173,JPN,Age,0.01611328125,0.013083286042693279,0.9998163728845757
scen_0174,JPN,Gender,0.00341796875,0.002933428156751796,0.9873287236294864
scen_0175,JPN,Fitness,0.03875732421875,0.0064634645806100404,0.974766283667772
scen_0176,JPN,Gender,0.0012664794921875,0.000675123933324273,0.9679738007881757
scen_0177,JPN,Age,0.04510498046875,0.010247730483624273,0.9825137238071414
scen_0178,JPN,SocialValue,0.00897216796875,0.012742968023344462,0.99195352299548
scen_0179,JPN,SocialValue,0.03192138671875,0.010363990000547003,0.9926069943868834
scen_0180,JPN,Age,0.03289794921875,0.00016937622164063708,0.9921569260171405
scen_0181,JPN,Age,0.039306640625,0.0025611033129684106,0.996156232581329
scen_0182,JPN,Fitness,0.07977294921875,0.00955949709728584,0.9676552269720097
scen_0183,JPN,SocialValue,0.16717529296875,0.026739422235027663,0.9430899757906237
scen_0184,JPN,SocialValue,0.02801513671875,0.009795801283370665,0.9993088683022687
scen_0185,JPN,Age,0.11102294921875,0.0002134691344408745,0.9999966746094581
scen_0186,JPN,Gender,0.01641845703125,0.011013078942618295,0.9999999976070568
scen_0187,JPN,SocialValue,0.01239013671875,0.005990853961939202,0.999569950515916
scen_0188,JPN,Utilitarianism,0.00830078125,0.006683453546295753,0.9995795009095734
scen_0189,JPN,Gender,0.00079345703125,0.012151469491850505,0.9912696195285855
scen_0190,JPN,Age,0.062744140625,0.01175318995497999,0.9853274538431905
scen_0191,JPN,Species,0.00897216796875,0.013712289417297354,0.9789361842414972
scen_0192,JPN,Fitness,0.090576171875,0.021760888236216133,0.9996844996722644
scen_0193,JPN,Fitness,0.020751953125,0.013163427082350082,0.9979741106891977
scen_0194,JPN,Gender,0.006103515625,0.004318203724828824,0.9979219863545559
scen_0195,JPN,Age,0.19775390625,0.016870022321625506,0.9978281315080898
scen_0196,JPN,Fitness,0.07928466796875,0.017230471012265818,0.9995524628370166
scen_0197,JPN,Gender,0.00799560546875,0.004928333940371781,0.9994021206755571
scen_0198,JPN,Age,0.015869140625,0.0006477733751261721,0.9798158187478294
scen_0199,JPN,SocialValue,0.136962890625,0.029918976535137,0.9982246638247358
scen_0200,JPN,SocialValue,0.04510498046875,0.003541898062067071,0.9989554174349686
scen_0201,JPN,SocialValue,0.01239013671875,0.011789445847960893,0.9974777135349732
scen_0202,JPN,Gender,0.0089111328125,0.008245337968743417,0.9949230702643812
scen_0203,JPN,Fitness,0.20574951171875,0.02333706426907904,0.999997643673987
scen_0204,JPN,Age,0.11932373046875,0.030787585882558515,0.9998715940703407
scen_0205,JPN,Fitness,0.00506591796875,0.0009499734991121379,0.9947108856485731
scen_0206,JPN,Species,0.002685546875,0.012022416951719574,0.9976330724489914
scen_0207,JPN,Utilitarianism,0.01580810546875,0.005559223438999043,0.9994159578530074
scen_0208,JPN,Age,0.02410888671875,0.022465523471389044,0.9954103479633821
scen_0209,JPN,Utilitarianism,0.041259765625,0.007045142840316387,0.989461638522628
scen_0210,JPN,SocialValue,0.11785888671875,0.03064818291955269,0.960474104176754
scen_0211,JPN,Fitness,0.15838623046875,0.005311288565842757,0.9896720749079078
scen_0212,JPN,Species,0.04852294921875,0.003074164618155547,0.9022532212647284
scen_0213,JPN,Gender,0.00372314453125,0.007874352928404273,0.9969808922318405
scen_0214,JPN,SocialValue,0.037841796875,0.0021422574191743604,0.9735831615591044
scen_0215,JPN,Age,0.11297607421875,0.011431576081412265,0.8893534718303887
scen_0216,JPN,Gender,0.0079345703125,0.010563340866343392,0.9896339867576093
scen_0217,JPN,Age,0.08905029296875,0.013157058961515216,0.9470647258015836
scen_0218,JPN,Fitness,0.07098388671875,0.021284777152486473,0.9825465255949024
scen_0219,JPN,Gender,0.0093994140625,0.01549344374249859,0.9953976532054787
scen_0220,JPN,SocialValue,0.15966796875,0.005488770280287632,0.9974427604008903
scen_0221,JPN,Age,0.06805419921875,0.011680264469406705,0.9982334918789901
scen_0222,JPN,Gender,0.0037841796875,0.004509587598902669,0.9813994863164259
scen_0223,JPN,Gender,0.01055908203125,0.0011398381805904185,0.9999255929959789
scen_0224,JPN,Utilitarianism,0.00506591796875,0.006607414023908617,0.9999988069845605
scen_0225,JPN,Species,0.024658203125,0.00038093328201111793,0.995264854001324
scen_0226,JPN,SocialValue,0.038330078125,0.017821081599992194,0.9931977663285723
scen_0227,JPN,Fitness,0.02362060546875,0.01537807056703996,0.9999866790344712
scen_0228,JPN,SocialValue,0.37420654296875,0.04964819162793295,0.9528325059658359
scen_0229,JPN,SocialValue,0.056884765625,0.0019598934229207833,0.9966015222243961
scen_0230,JPN,Fitness,0.059814453125,0.012097155744456096,0.9794878843007252
scen_0231,JPN,Gender,0.0209197998046875,0.00437888302672082,0.9936227832532216
scen_0232,JPN,SocialValue,0.065185546875,0.008389561175537597,0.9993897326871989
scen_0233,JPN,Gender,0.0106201171875,0.0026633080732362847,0.9999539373854712
scen_0234,JPN,Fitness,0.01239013671875,0.007269353941012269,0.9991722039525591
scen_0235,JPN,Age,0.06951904296875,0.03570200221051393,0.9999627759788475
scen_0236,JPN,Gender,0.00250244140625,0.0013364969766162128,0.996861703850126
scen_0237,JPN,SocialValue,0.016357421875,0.001057409731760998,0.9861585553433011
scen_0238,JPN,Fitness,0.085205078125,0.015039104114778983,0.9747812365624985
scen_0239,JPN,Gender,0.0111541748046875,0.017541702514786865,0.9959667816631181
scen_0240,JPN,SocialValue,0.16229248046875,0.012212767465638244,0.9574412286163091
scen_0241,JPN,Fitness,0.068603515625,0.017608504101895708,0.98254764935274
scen_0242,JPN,Age,0.01336669921875,0.009710531442891445,0.982211262624147
scen_0243,JPN,Age,0.135009765625,0.018663636623258827,0.994329928617427
scen_0244,JPN,SocialValue,0.00311279296875,0.03577483378431904,0.9998488571247739
scen_0245,JPN,Fitness,0.03173828125,0.004903264956714992,0.9892052938230033
scen_0246,JPN,Utilitarianism,0.0107421875,0.003508438155573422,0.9948847659511102
scen_0247,JPN,Fitness,0.134033203125,0.0060261372076818665,0.9999775999761684
scen_0248,JPN,Age,0.111572265625,0.0006560908448436011,0.9620454076762773
scen_0249,JPN,Species,0.0103759765625,0.00036609435072139926,0.9972374681847329
scen_0250,JPN,SocialValue,0.121337890625,0.03798894844606978,0.9999727588965107
scen_0251,JPN,SocialValue,0.01824951171875,0.011719557996565577,0.9959572623411237
scen_0252,JPN,Fitness,0.00897216796875,0.0021566472716463055,0.996371040428536
scen_0253,JPN,Age,0.09539794921875,0.0049825816622893265,0.9820967322459595
scen_0254,JPN,Fitness,0.00262451171875,0.0011156655021550544,0.9999440412918942
scen_0255,JPN,Age,0.02197265625,0.008790389258240808,0.9933927900061417
scen_0256,JPN,Gender,0.0027313232421875,0.0021278095781283807,0.9908234042904208
scen_0257,JPN,SocialValue,0.03094482421875,0.006453510351164625,0.9853447543137795
scen_0258,JPN,Age,0.11932373046875,0.04966708233047373,0.9914990685695894
scen_0259,JPN,Age,0.097900390625,0.0015286558869176108,0.8756903648913581
scen_0260,JPN,Gender,0.0026092529296875,0.0014332913021535562,0.9978022958092827
scen_0261,JPN,SocialValue,0.0283203125,0.032847313142865174,0.9986337741419925
scen_0262,JPN,Species,0.00146484375,0.01844119714643287,0.9985526651324976
scen_0263,JPN,SocialValue,0.0185546875,0.011026181213739552,0.9970048585455731
scen_0264,JPN,SocialValue,0.162353515625,0.04478868582834555,0.9729905283924132
scen_0265,JPN,Age,0.031982421875,0.013009832971162968,0.9993230958546443
scen_0266,JPN,SocialValue,0.00848388671875,0.0017210475824795857,0.9973179082552858
scen_0267,JPN,Fitness,0.04510498046875,0.027890626850693205,0.9239419818936038
scen_0268,JPN,SocialValue,0.090087890625,0.041491220345569915,0.9402447187986573
scen_0269,JPN,SocialValue,0.03631591796875,0.0007021866095405795,0.999539987291737
scen_0270,JPN,Fitness,0.062744140625,0.01189076686930742,0.9988483877051655
scen_0271,JPN,Fitness,0.030517578125,0.011370920007331718,0.9947046128051812
scen_0272,JPN,Species,0.00494384765625,0.008617904629290579,0.9999988259159561
scen_0273,JPN,SocialValue,0.06103515625,0.02288597491358999,0.9819101849363276
scen_0274,JPN,Fitness,0.02117919921875,0.0007760334657710813,0.9921942201819239
scen_0275,JPN,Gender,0.00762939453125,0.010506112907669589,0.9939747008402394
scen_0276,JPN,Utilitarianism,0.071533203125,0.00523376754713737,0.9160926038000675
scen_0277,JPN,Gender,0.00250244140625,0.009242645048496435,0.9941975145907158
scen_0278,JPN,Utilitarianism,0.02508544921875,0.01660935679718466,0.9805485661892369
scen_0279,JPN,Fitness,0.05126953125,0.0036924586942791043,0.9996686469536349
scen_0280,JPN,SocialValue,0.10614013671875,0.009094570406994466,0.876178035112426
scen_0281,JPN,SocialValue,0.07391357421875,0.06055419595134704,0.9905674387778649
scen_0282,JPN,Age,0.01043701171875,0.007577269806262581,0.9954966678602356
scen_0283,JPN,Age,0.13397216796875,0.03535993047868328,0.9813220949856398
scen_0284,JPN,Utilitarianism,0.04608154296875,0.01827963004904449,0.9932655563610898
scen_0285,JPN,Age,0.09295654296875,0.006705452705584584,0.9972767162604789
scen_0286,JPN,Gender,0.0029754638671875,0.011316451936831486,0.9881617087001887
scen_0287,JPN,SocialValue,0.089111328125,0.013348480612379532,0.9918919744291761
scen_0288,JPN,SocialValue,0.01776123046875,0.028338140078237727,0.9850439547938836
scen_0289,JPN,Fitness,0.06201171875,0.016065646195759606,0.9870742436148247
scen_0290,JPN,Fitness,0.02410888671875,0.0010309587126274044,0.9850298926463718
scen_0291,JPN,SocialValue,0.09716796875,0.003858131634577901,0.9993560304177193
scen_0292,JPN,Gender,0.018310546875,0.023759150328932974,0.987618736565227
scen_0293,JPN,Fitness,0.01531982421875,0.0008099452664220448,0.9951432519104197
scen_0294,JPN,Age,0.02801513671875,0.013875603824499498,0.9481169638869487
scen_0295,JPN,Utilitarianism,0.01092529296875,0.0024415397665935672,0.9679722198594006
scen_0296,JPN,Fitness,0.06170654296875,0.026800996967768696,0.971881940571968
scen_0297,JPN,Gender,0.0148162841796875,0.01675096563118494,0.9809862870301017
scen_0298,JPN,Gender,0.01641845703125,0.016607112228057896,0.9966490045794173
scen_0299,JPN,Gender,0.0025634765625,0.006880081432370823,0.9999394192091173
scen_0300,JPN,SocialValue,0.018310546875,0.006015515656834453,0.9666760285023085
scen_0301,JPN,SocialValue,0.02294921875,0.0181303622929564,0.9824698072124052
scen_0302,JPN,Age,0.13818359375,0.024139072507037236,0.9737459874225679
scen_0303,JPN,Gender,0.0078582763671875,0.009019562456682022,0.9840910823701347
scen_0304,JPN,Utilitarianism,0.0087890625,0.005428134625670897,0.9907032444725105
scen_0305,JPN,SocialValue,0.12322998046875,0.01658729589122296,0.9054759961296605
scen_0306,JPN,Age,0.16326904296875,0.03496317897736963,0.9692664266467833
scen_0307,JPN,SocialValue,0.246337890625,0.04019027841869413,0.9971362499943729
scen_0308,JPN,Gender,0.0159149169921875,0.009346322270387553,0.9978347967135012
scen_0309,JPN,Fitness,0.020751953125,0.0005142582344608388,0.989926621800487
scen_0310,JPN,Gender,0.0145721435546875,0.005429298545917329,0.9984161304910384
scen_0001,DEU,Fitness,0.16357421875,0.024456209146656298,0.9382104250110259
scen_0002,DEU,Species,0.005859375,0.007416171633146779,0.9986002581033935
scen_0003,DEU,SocialValue,0.15838623046875,0.0037892100520802463,0.9869822107264188
scen_0004,DEU,SocialValue,0.048095703125,0.005984883827931354,0.9839205960448565
scen_0005,DEU,SocialValue,0.03778076171875,0.022802122723501326,0.9911353902651051
scen_0006,DEU,SocialValue,0.06591796875,6.804158145853389e-05,0.9773791542893747
scen_0007,DEU,SocialValue,0.01953125,0.022882602731426564,0.9553542283227014
scen_0008,DEU,Age,0.07244873046875,0.019604684029885928,0.9917779137332018
scen_0009,DEU,Fitness,0.042236328125,0.01025947236370273,0.9995152660354891
scen_0010,DEU,SocialValue,0.020263671875,0.015774672129371812,0.9783678536520691
scen_0011,DEU,SocialValue,0.01220703125,0.0005127498323598627,0.9960640201140566
scen_0012,DEU,Gender,0.00689697265625,0.017436710171497564,0.9873426237603465
scen_0013,DEU,Utilitarianism,0.134765625,0.00946807316003989,0.9261202194487328
scen_0014,DEU,Utilitarianism,0.013671875,0.0009845403968190758,0.9755510166533765
scen_0015,DEU,Fitness,0.19207763671875,0.0016244554223984833,0.9870958390789825
scen_0016,DEU,Utilitarianism,0.0126953125,0.0034090177634444534,0.9181748280793074
scen_0017,DEU,Species,0.00103759765625,0.012775374503736461,0.9975122953793143
scen_0018,DEU,Gender,0.0068817138671875,0.010148436766994241,0.9956556799464581
scen_0019,DEU,Gender,0.0061492919921875,0.0017438176753385324,0.9898260922464136
scen_0020,DEU,Gender,0.0019989013671875,0.00604355062367413,0.9987675991282884
scen_0021,DEU,SocialValue,0.0546875,0.0008130864540358295,0.9964338318397568
scen_0022,DEU,Gender,0.0059051513671875,0.014413980242933767,0.995717166714334
scen_0023,DEU,Gender,0.0166015625,0.009126552043830592,0.9333744263536549
scen_0024,DEU,Age,0.12078857421875,0.03741600022636691,0.9999112546935606
scen_0025,DEU,SocialValue,0.037841796875,0.008004806361979472,0.9831019443245801
scen_0026,DEU,Age,0.00848388671875,0.011559059818135148,0.9939523303504256
scen_0027,DEU,Gender,0.0107879638671875,0.0016411777765271685,0.9972424580275338
scen_0028,DEU,SocialValue,0.055419921875,0.011869976549470458,0.9810432259250017
scen_0029,DEU,Fitness,0.01190185546875,0.00024870125402877543,0.9920257743466717
scen_0030,DEU,Fitness,0.09442138671875,0.003456955661575078,0.9501614399788334
scen_0031,DEU,Gender,0.0089569091796875,0.016505586240552306,0.9881582225155724
scen_0032,DEU,Species,0.0018310546875,0.0059698899734559555,0.9995476467961177
scen_0033,DEU,SocialValue,0.14501953125,0.014929187736233758,0.971149795636683
scen_0034,DEU,Fitness,0.06903076171875,0.0006642880653403442,0.9549944288032106
scen_0035,DEU,SocialValue,0.1064453125,0.03282869603013298,0.9911327743966634
scen_0036,DEU,Gender,0.0057373046875,0.022677234315480164,0.9952716844433259
scen_0037,DEU,SocialValue,0.079345703125,0.02539325305024068,0.9989796470753429
scen_0038,DEU,Species,0.00054931640625,0.0034663526750105807,0.9828589305053422
scen_0039,DEU,Age,0.112060546875,0.02212397627360774,0.9925726451426864
scen_0040,DEU,Gender,0.0007781982421875,0.007359859463061106,0.9999937899535437
scen_0041,DEU,SocialValue,0.04150390625,0.001964041519170547,0.9999822293145202
scen_0042,DEU,SocialValue,0.346435546875,0.030521258365611165,0.6783637943027581
scen_0043,DEU,Age,0.019775390625,0.018535421558766307,0.9839222281935733
scen_0044,DEU,Fitness,0.001220703125,0.005052778168324233,0.9991077940496317
scen_0045,DEU,Utilitarianism,0.0888671875,0.01987917784325781,0.9889672740560835
scen_0046,DEU,Age,0.11328125,0.00914763175420929,0.992163288236356
scen_0047,DEU,Age,0.071533203125,0.0028670222500035794,0.9998724193091337
scen_0048,DEU,Species,0.00640869140625,0.008331150219665781,0.9990168344535318
scen_0049,DEU,Fitness,0.21826171875,0.011727486584783064,0.9687742841092629
scen_0050,DEU,SocialValue,0.2685546875,0.01294737114617534,0.8572170736424678
scen_0051,DEU,Gender,6.103515625e-05,0.008553370263840643,0.9995973348214948
scen_0052,DEU,Fitness,0.04266357421875,0.00021341767859327064,0.992216976989189
scen_0053,DEU,Gender,0.00494384765625,0.010143189654870866,0.9997377884487743
scen_0054,DEU,SocialValue,0.076904296875,0.010120287222061692,0.9919964080805919
scen_0055,DEU,Age,0.068603515625,0.013898603652173889,0.994535807794423
scen_0056,DEU,Fitness,0.063232421875,0.015349696359028706,0.997381793830026
scen_0057,DEU,Utilitarianism,0.0263671875,0.01675903726468948,0.9987817079837774
scen_0058,DEU,Age,0.122314453125,0.016760825074934243,0.9556330764305434
scen_0059,DEU,Age,0.09393310546875,0.009530921525264517,0.9978122048703171
scen_0060,DEU,Age,0.02490234375,0.00849055435850651,0.9940794991662738
scen_0061,DEU,Age,0.05242919921875,0.007053126866129536,0.9997056691213007
scen_0062,DEU,Gender,0.0408172607421875,0.0172685515664439,0.9941523370365707
scen_0063,DEU,Gender,0.01470947265625,0.009813679159654408,0.9924377820619229
scen_0064,DEU,Gender,0.00103759765625,0.002139240058091952,0.9934203593321174
scen_0065,DEU,Fitness,0.0205078125,0.00740639950247339,0.9929449830983356
scen_0066,DEU,Fitness,0.053466796875,0.00736066062174967,0.9839542481478565
scen_0067,DEU,Age,0.3564453125,0.005902619327869285,0.9981382409768413
scen_0068,DEU,SocialValue,0.030029296875,0.015684735358459344,0.9510727099353952
scen_0069,DEU,Gender,0.0171356201171875,0.00015795211509311356,0.9903117042884617
scen_0070,DEU,SocialValue,0.158935546875,0.032833326316653304,0.9621124619504066
scen_0071,DEU,Gender,0.01092529296875,0.015581747617205082,0.9989771023968005
scen_0072,DEU,Species,0.0262451171875,0.01941417072147779,0.9862540612235888
scen_0073,DEU,Age,0.08856201171875,0.017991465746587432,0.9816649142749776
scen_0074,DEU,SocialValue,0.026123046875,0.0038442158440032933,0.9880102360891141
scen_0075,DEU,SocialValue,0.1142578125,0.02932113086688672,0.9789931145385306
scen_0076,DEU,Fitness,0.049560546875,0.014930216427759128,0.9797327998226254
scen_0077,DEU,SocialValue,0.390625,0.023097389255221566,0.7470163968185867
scen_0078,DEU,Gender,0.00274658203125,0.01025997374306327,0.9839064072977601
scen_0079,DEU,Gender,0.0056610107421875,0.005288230782876551,0.9999527718199465
scen_0080,DEU,Age,0.03875732421875,0.006410455819845102,0.9935850611022929
