scenario_id,country,dimension,persona_variance,correction_magnitude,reliability_weight
scen_0043,MEX,Age,,0.0025885041948965634,0.9999998976967706
scen_0044,MEX,Fitness,,0.011934768457744264,0.9988464271723485
scen_0045,MEX,Utilitarianism,,0.03396982246828197,0.9935795818846368
scen_0046,MEX,Age,,0.019483081379035472,0.996086150330363
scen_0047,MEX,Age,,0.0016830560924543572,0.9468030516010877
scen_0048,MEX,Species,,0.003865637968991887,0.9997206463876295
scen_0049,MEX,Fitness,,0.020056132313372686,0.951967453112103
scen_0050,MEX,SocialValue,,0.015611290704645425,0.9716395518753909
scen_0051,MEX,Gender,,0.00013275595776533826,0.9918459772666604
scen_0052,MEX,Fitness,,0.015939453015456226,0.9988528623123557
scen_0053,MEX,Gender,,0.023550868721871284,0.9610331280570835
scen_0054,MEX,SocialValue,,0.002342091778743383,0.9998228895809201
scen_0055,MEX,Age,,0.029563433133363404,0.9962979277125025
scen_0056,MEX,Fitness,,0.02206350922317748,0.9783179509194165
scen_0057,MEX,Utilitarianism,,0.002362341750861801,0.9978707907121593
scen_0058,MEX,Age,,0.0066593412466226945,0.9955663957124179
scen_0059,MEX,Age,,0.03478119943732876,0.9972276666072047
scen_0060,MEX,Age,,0.008072141265712419,0.9934782325046402
scen_0061,MEX,Age,,0.008114064947663356,0.9924540141041565
scen_0062,MEX,Gender,,0.000581981837617254,0.9717240411922928
scen_0063,MEX,Gender,,0.003312267296591761,0.9988618202881662
scen_0064,MEX,Gender,,0.022843036377319055,0.9960746127285082
scen_0065,MEX,Fitness,,0.030619064711230614,0.9866930142843215
scen_0066,MEX,Fitness,,0.010581691609143051,0.9936922042253288
scen_0067,MEX,Age,,0.0058491150098276545,0.9933774073284649
scen_0068,MEX,SocialValue,,0.0005571433531491746,0.9968416838198652
scen_0069,MEX,Gender,,0.01873442297265303,0.9861467394358677
scen_0070,MEX,SocialValue,,0.0023613361126524593,0.999687076389486
scen_0071,MEX,Gender,,0.0062809240114578375,0.9992622397557197
scen_0072,MEX,Species,,0.012762764695914539,0.9918731786863825
scen_0073,MEX,Age,,0.01203972015797359,0.9944008459832926
scen_0074,MEX,SocialValue,,0.004887287212658231,0.912226109057817
scen_0075,MEX,SocialValue,,0.01373148856959877,0.9909483718378189
scen_0076,MEX,Fitness,,0.0019021650833982373,0.9976624181146823
scen_0077,MEX,SocialValue,,0.00016463970146289185,0.9998248606656296
scen_0078,MEX,Gender,,0.0010946133496015878,0.9828995660791914
scen_0079,MEX,Gender,,0.0007214393303581122,0.9855057933152357
scen_0080,MEX,Age,,0.02885565111862032,0.9992380293502351
scen_0081,MEX,Fitness,,0.0010686725254680002,0.9812665518667479
scen_0082,MEX,Age,,0.008171764240835497,0.9963960547301969
scen_0083,MEX,Gender,,0.011516430661991772,0.9988426305906807
scen_0084,MEX,Gender,,0.00452379493155546,0.9958839919991845
scen_0085,MEX,SocialValue,,0.007845737601452707,0.9992811813841106
scen_0086,MEX,Age,,0.01576725377749462,0.9858340367472671
scen_0087,MEX,SocialValue,,0.02580607831814273,0.9957143527850264
scen_0088,MEX,Gender,,0.012864458939594824,0.9987884989148411
scen_0089,MEX,Age,,0.006605897501644902,0.9627892124568164
scen_0090,MEX,Fitness,,0.006836960520924067,0.9974788101567855
scen_0091,MEX,Species,,0.009156500145279634,0.9986783959342319
scen_0092,MEX,Gender,,0.023814655151148154,0.9995570836510285
scen_0093,MEX,SocialValue,,0.00405150253336942,0.977126477109964
scen_0094,MEX,Utilitarianism,,0.007419464485198896,0.9995931318804065
scen_0095,MEX,Fitness,,0.01354268560862706,0.9954875151673362
scen_0096,MEX,SocialValue,,0.0071230679124027465,0.8937839092703334
scen_0097,MEX,Species,,0.0027123495543580427,0.9595384107920087
scen_0098,MEX,Species,,0.0015548426780099467,0.9989946402351062
scen_0099,MEX,Fitness,,0.01712246773964024,0.9923438439906864
scen_0100,MEX,Fitness,,0.019982836605503818,0.9687487359736263
scen_0101,MEX,SocialValue,,0.02890226167138903,0.9689653306326531
scen_0102,MEX,SocialValue,,0.00663224013483564,0.9888642239353794
scen_0103,MEX,Fitness,,0.009085255250979364,0.9993561232501869
scen_0104,MEX,SocialValue,,0.015185155831294508,0.979455557566373
scen_0105,MEX,Species,,0.01937183952444517,0.9960599224811875
scen_0106,MEX,SocialValue,,0.0021322286212976656,0.9930629988241635
scen_0107,MEX,Gender,,0.023189954110940044,0.9987988202294621
scen_0108,MEX,Fitness,,0.023801986710139337,0.988553512271742
scen_0109,MEX,SocialValue,,0.013346459670679866,0.9854481747973666
scen_0110,MEX,Gender,,0.004017163440656684,0.9976472906759367
scen_0111,MEX,SocialValue,,0.0018373975505625272,0.9999968814151781
scen_0112,MEX,SocialValue,,0.0049415699993647835,0.9993221925755318
scen_0113,MEX,Age,,0.023148749663440556,0.9997837464661057
scen_0114,MEX,Gender,,0.008719502652496712,0.9497179407085207
scen_0115,MEX,Fitness,,0.000383680845805907,0.994249333809969
scen_0116,MEX,Gender,,0.0018845006423015937,0.9889656121735823
scen_0117,MEX,Species,,0.01838117132403594,0.9999716993531068
scen_0118,MEX,Fitness,,0.007884209839411455,0.9757041528388973
scen_0119,MEX,SocialValue,,0.002485993006690424,0.9998624051310305
scen_0120,MEX,Gender,,0.007439759348338119,0.9579437153116459
scen_0121,MEX,Gender,,0.014942728026320655,0.9769785166595949
scen_0122,MEX,SocialValue,,0.00883835674534283,0.9944089831579216
scen_0123,MEX,Fitness,,0.006601468489155857,0.9942938059654118
scen_0124,MEX,Gender,,0.0015015256930433975,0.9994518044480658
scen_0125,MEX,Gender,,0.001970745890552419,0.9996314278686205
scen_0126,MEX,Fitness,,0.04334755754408797,0.9210451322631357
scen_0127,MEX,Age,,0.0022111004978122867,0.9247603358248883
scen_0128,MEX,Utilitarianism,,0.004049491429498906,0.905331937845664
scen_0129,MEX,Utilitarianism,,0.002993404114068552,0.997948519579232
scen_0130,MEX,Age,,0.011045499237876419,0.9710265198127064
scen_0131,MEX,Age,,0.014472333823784274,0.9892586331141902
scen_0132,MEX,Age,,0.0041254545836379095,0.9953692263929108
scen_0133,MEX,Utilitarianism,,0.02255843558551946,0.998390945498442
scen_0134,MEX,Gender,,0.009814512197046961,0.9892526698471894
scen_0135,MEX,SocialValue,,0.02035442891391057,0.9998983251107565
scen_0136,MEX,Fitness,,0.021889833648003922,0.998414530798199
scen_0137,MEX,Age,,0.005362965748043718,0.9999816575848438
scen_0138,MEX,Gender,,0.005313286666629724,0.9931315155704207
scen_0139,MEX,Gender,,0.009585824564401477,0.99657730685229
scen_0140,MEX,Age,,0.006926779317287441,0.9860899576505437
scen_0141,MEX,Gender,,0.011384446395105914,0.9938815765625924
scen_0142,MEX,Fitness,,0.012584878040634911,0.9892678331243366
scen_0143,MEX,Fitness,,0.0025652863324687712,0.988875277700864
scen_0144,MEX,Fitness,,0.007426276965434255,0.8536707990433893
scen_0145,MEX,Age,,0.0023987992324959934,0.9988624993773514
scen_0146,MEX,Fitness,,0.010064730083943027,0.9929713039159271
scen_0147,MEX,Species,,0.00013360764760869095,0.9947586900462159
scen_0148,MEX,Gender,,0.010845409039291574,0.9571195537031623
scen_0149,MEX,Age,,0.016918601627666688,0.9827471696695144
scen_0150,MEX,Age,,0.011754905178390966,0.9822510387856936
scen_0151,MEX,Gender,,0.0006858876855192024,0.9874022283041805
scen_0152,MEX,Age,,0.004622808558135625,0.9859129343898347
scen_0153,MEX,Fitness,,0.007409179525031652,0.9403920908878819
scen_0154,MEX,Gender,,0.017136864673554845,0.9718978324871309
scen_0155,MEX,SocialValue,,0.01205271776951099,0.9873793933879715
scen_0156,MEX,SocialValue,,0.0028656637467634814,0.9943404422724326
scen_0157,MEX,SocialValue,,0.02302404801359499,0.9868557912338299
scen_0158,MEX,Fitness,,0.004664318688279323,0.997932025791849
scen_0159,MEX,Gender,,0.002584938015369158,0.965795777916839
scen_0160,MEX,Utilitarianism,,0.01153614046675301,0.9998887254290943
scen_0161,MEX,Gender,,0.006790027081243025,0.9692243270185391
scen_0162,MEX,Gender,,0.027885439409532906,0.9997525332295757
scen_0163,MEX,Fitness,,0.025175716844932545,0.9589126931534839
scen_0164,MEX,Age,,0.02114928398926312,0.9977171205623108
scen_0165,MEX,SocialValue,,0.006069643971420668,0.9418560785725903
scen_0166,MEX,Age,,0.009087357067522152,0.9688033947691957
scen_0167,MEX,SocialValue,,0.0013849062887621726,0.9939371163169408
scen_0168,MEX,Age,,0.010692982342099857,0.9996502869401106
scen_0169,MEX,Gender,,0.007809263237177274,0.9813311921555217
scen_0170,MEX,Species,,0.0073962137874673825,0.9958155407460736
scen_0171,MEX,SocialValue,,0.01639932073529952,0.9982708371473112
scen_0172,MEX,SocialValue,,0.0047457903756832455,0.9856774135989581
scen_0173,MEX,Age,,0.009581051963928233,0.9629517607646874
scen_0174,MEX,Gender,,0.003121613130279144,0.9799466483944049
scen_0175,MEX,Fitness,,0.012540410688149536,0.9507348085420757
scen_0176,MEX,Gender,,0.011861120105957215,0.9985528134238334
scen_0177,MEX,Age,,0.001941995958587715,0.9903011115109088
scen_0178,MEX,SocialValue,,0.0052341545608930486,0.9758245378590665
scen_0179,MEX,SocialValue,,0.008137114471452083,0.9886175996815657
scen_0180,MEX,Age,,0.02078045198242851,0.9791796307043755
scen_0181,MEX,Age,,0.019162786812556544,0.9972505502714106
scen_0182,MEX,Fitness,,0.00031935489291053603,0.9996445763272271
scen_0183,MEX,SocialValue,,0.005971963908835513,0.8977618380797021
scen_0184,MEX,SocialValue,,0.0002462844095313675,0.992880849107439
scen_0185,MEX,Age,,0.025930602110827962,0.9999994256285925
scen_0186,MEX,Gender,,0.001478976090113952,0.9894585865237157
scen_0187,MEX,SocialValue,,0.010427865061471215,0.9619275993426952
scen_0188,MEX,Utilitarianism,,0.03459761276324625,0.9687637574563751
scen_0189,MEX,Gender,,0.010343220983092415,0.9962972812263146
scen_0190,MEX,Age,,0.0062555645434340095,0.9256449720628543
scen_0191,MEX,Species,,0.02262047649797828,0.9957762341674162
scen_0192,MEX,Fitness,,0.008239929996599898,0.9793923477748983
scen_0193,MEX,Fitness,,0.016007645827295802,0.9950496580963333
scen_0194,MEX,Gender,,0.008981934049936356,0.9993671755048711
scen_0195,MEX,Age,,0.0062482580035174325,0.9298536569217394
scen_0196,MEX,Fitness,,0.007188028038336875,0.8778431297597524
scen_0197,MEX,Gender,,0.008532332336776857,0.9941053796108316
scen_0198,MEX,Age,,0.023236523279666233,0.9956970723914604
scen_0199,MEX,SocialValue,,0.008106298132615583,0.9999730412513588
scen_0200,MEX,SocialValue,,0.0012573803479646842,0.9945346109943802
scen_0201,MEX,SocialValue,,0.0077624439128340175,0.996087757893459
scen_0202,MEX,Gender,,0.009173223617089117,0.9903506845910807
scen_0203,MEX,Fitness,,0.0249984681420966,0.9963186250804374
scen_0204,MEX,Age,,0.010620246068960506,0.9713293245938486
scen_0205,MEX,Fitness,,0.015787955874397682,0.9562934843348976
scen_0206,MEX,Species,,0.02042690357117085,0.9907976723775951
scen_0207,MEX,Utilitarianism,,0.004944945380276391,0.9854696482706046
scen_0208,MEX,Age,,0.028742066126934588,0.9861544802532812
scen_0209,MEX,Utilitarianism,,0.000685681203527139,0.992039488053662
scen_0210,MEX,SocialValue,,0.0075406177600317766,0.9954824865166876
scen_0211,MEX,Fitness,,0.009814474618534609,0.9936136646481812
scen_0212,MEX,Species,,0.005055870895351852,0.9995342743449915
scen_0213,MEX,Gender,,0.0010550169018226734,0.975787635211339
scen_0214,MEX,SocialValue,,0.022286399114394888,0.9999699060720793
scen_0215,MEX,Age,,0.00901658766784747,0.9624301613403925
scen_0216,MEX,Gender,,0.011694655771054129,0.9695178109355173
scen_0217,MEX,Age,,0.013927199504346486,0.8631110170138391
scen_0218,MEX,Fitness,,0.006017903799363185,0.9873070727080445
scen_0219,MEX,Gender,,0.005174678920574293,0.9884482368531355
scen_0220,MEX,SocialValue,,0.017171363791791367,0.9762866814877669
scen_0221,MEX,Age,,0.001373197855000152,0.9993296749265822
scen_0222,MEX,Gender,,0.00184379101430706,0.9992093797862602
scen_0223,MEX,Gender,,0.02699027204004747,0.9802393224192223
scen_0224,MEX,Utilitarianism,,0.0175583021833101,0.9838473808428192
scen_0225,MEX,Species,,0.007919404952756748,0.9960049587054558
scen_0226,MEX,SocialValue,,0.008740596045056974,0.9995855846803696
scen_0227,MEX,Fitness,,0.003964442663572319,0.9849805306196373
scen_0228,MEX,SocialValue,,0.010183723329648928,0.9990540159194976
scen_0229,MEX,SocialValue,,0.005290115958483278,0.9835448306334958
scen_0230,MEX,Fitness,,0.007139956209129554,0.9669744230083553
scen_0231,MEX,Gender,,0.007304165029946688,0.9983835635429429
scen_0232,MEX,SocialValue,,0.0023874349722877077,0.9974744085801435
scen_0233,MEX,Gender,,0.021473279021854714,0.9989998970611242
scen_0234,MEX,Fitness,,0.004715843230557331,0.9993606686767992
scen_0235,MEX,Age,,0.021354733935836607,0.9999281747754251
scen_0236,MEX,Gender,,0.0017916816892538275,0.9587862067445864
scen_0237,MEX,SocialValue,,0.0019659184778652037,0.9995703384065993
scen_0238,MEX,Fitness,,0.0019257120155253117,0.9988843898699936
scen_0239,MEX,Gender,,0.015308373950876666,0.986045733235048
scen_0240,MEX,SocialValue,,0.0015509782263348488,0.9882982144221825
scen_0241,MEX,Fitness,,0.006133693671673717,0.9928148613242839
scen_0242,MEX,Age,,0.010797265962953433,0.9927543000410286
scen_0243,MEX,Age,,0.004649325618158798,0.9965653429400604
scen_0244,MEX,SocialValue,,0.0028030696893243372,0.9965399614131926
scen_0245,MEX,Fitness,,0.0014057759126955404,0.9981551371776715
scen_0246,MEX,Utilitarianism,,0.0010361274012772286,0.9300757211476509
scen_0247,MEX,Fitness,,0.0012545245957849335,0.864178979597046
scen_0248,MEX,Age,,0.02244327143844699,0.9956967216325757
scen_0249,MEX,Species,,0.00784713894858093,0.997823077045027
scen_0250,MEX,SocialValue,,0.00046070924065135416,0.9729824817535142
scen_0251,MEX,SocialValue,,0.007433698650671858,0.9925772240711997
scen_0252,MEX,Fitness,,0.009552894778975807,0.9999068719252999
scen_0253,MEX,Age,,0.00891960706408305,0.9860486200980925
scen_0254,MEX,Fitness,,0.01241768047011459,0.9691148751430966
scen_0255,MEX,Age,,0.004963764665238537,0.9968210373271889
scen_0256,MEX,Gender,,0.003400936395951347,0.9902716986986964
scen_0257,MEX,SocialValue,,0.0060272909148935865,0.9078022959259519
scen_0258,MEX,Age,,0.017317507809900257,0.9996695778025811
scen_0259,MEX,Age,,0.0023815909159721517,0.9685377568002251
scen_0260,MEX,Gender,,0.00832750141672025,0.9873725352785263
scen_0261,MEX,SocialValue,,0.013091055641008915,0.9963156305320496
scen_0262,MEX,Species,,0.0036213431125907028,0.9999260182610977
scen_0263,MEX,SocialValue,,0.0033312890093292963,0.9939580297395625
scen_0264,MEX,SocialValue,,0.03840223452928556,0.8262700872853102
scen_0265,MEX,Age,,0.011478429274587061,0.9966940006412557
scen_0266,MEX,SocialValue,,0.007310968284239294,0.9633738674630689
scen_0267,MEX,Fitness,,0.024155240641389793,0.9918848768972768
scen_0268,MEX,SocialValue,,0.009618283192862167,0.9995710832950212
scen_0269,MEX,SocialValue,,0.00607784608980603,0.9237809440714575
scen_0270,MEX,Fitness,,0.021778047821752095,0.9795665577851492
scen_0271,MEX,Fitness,,0.012663937534137956,0.9997178565291334
scen_0272,MEX,Species,,0.0095019801453406,0.9908347997280194
scen_0273,MEX,SocialValue,,0.026359168032852584,0.9981367873336
scen_0274,MEX,Fitness,,0.007772679871962904,0.9794336931292003
scen_0275,MEX,Gender,,0.01913592381030803,0.9912444705321942
scen_0276,MEX,Utilitarianism,,0.018429589096104444,0.9835639242384141
scen_0277,MEX,Gender,,0.020455568890184288,0.9675557315278694
scen_0278,MEX,Utilitarianism,,0.004982193886007644,0.9823329847498092
scen_0279,MEX,Fitness,,0.004621321625959395,0.9960162835635515
scen_0280,MEX,SocialValue,,0.0033500117229640688,0.9942080473224654
scen_0281,MEX,SocialValue,,0.03220804095667431,0.9333903531094417
scen_0282,MEX,Age,,0.00010616794544022555,0.9985478046676369
scen_0283,MEX,Age,,0.01640808305286727,0.9995922904800052
scen_0284,MEX,Utilitarianism,,0.009638524156486285,0.9950751928202775
scen_0285,MEX,Age,,0.004032913251835828,0.9571570324625532
scen_0286,MEX,Gender,,0.013220122010207506,0.960819258499068
scen_0287,MEX,SocialValue,,0.004497793515514397,0.9084065649698351
scen_0288,MEX,SocialValue,,0.004997304743590292,0.9972570046367715
scen_0289,MEX,Fitness,,0.020431929307051646,0.999991295880464
scen_0290,MEX,Fitness,,0.00025113011865033404,0.9999978181340817
scen_0291,MEX,SocialValue,,0.05401513638792318,0.9961873266781514
scen_0292,MEX,Gender,,0.031994943874560644,0.9993328259623007
scen_0293,MEX,Fitness,,0.0006357556263845366,0.9823400110264643
scen_0294,MEX,Age,,0.0052685713969191205,0.9912358277017692
scen_0295,MEX,Utilitarianism,,0.009215671189534308,0.9676492229651419
scen_0296,MEX,Fitness,,0.01173572965150886,0.9995681830615943
scen_0297,MEX,Gender,,0.004373687230402855,0.9780034910362425
scen_0298,MEX,Gender,,0.0034259286722385807,0.9562567526724175
scen_0299,MEX,Gender,,0.0032371314178654916,0.9999913383345508
scen_0300,MEX,SocialValue,,0.01240069616875417,0.9987150824354996
scen_0301,MEX,SocialValue,,0.005623199365518895,0.9817664002734148
scen_0302,MEX,Age,,0.00039960913564022994,0.9851180716950032
scen_0303,MEX,Gender,,0.006978475398177158,0.9917649722106124
scen_0304,MEX,Utilitarianism,,0.0159264838178775,0.9993411010347333
scen_0305,MEX,SocialValue,,0.0052256299407092335,0.9888322263122237
scen_0306,MEX,Age,,0.01651012153647614,0.9999025915544816
scen_0307,MEX,SocialValue,,0.007202208074134792,0.9945232100299938
scen_0308,MEX,Gender,,0.002683945195045617,0.9526156213992
scen_0309,MEX,Fitness,,0.008973107717410203,0.8847049985019397
scen_0310,MEX,Gender,,0.05318141707451268,0.9956228765923474
scen_0001,COL,Fitness,,0.016342212127832604,0.9990628244900799
scen_0002,COL,Species,,0.0006912530678377442,0.9451116022193072
scen_0003,COL,SocialValue,,0.0013510317425572014,0.9706607513616651
scen_0004,COL,SocialValue,,0.007220579240076048,0.9980122781524737
scen_0005,COL,SocialValue,,0.019003062470375583,0.9904439513985316
scen_0006,COL,SocialValue,,0.029946566959598176,0.9912900697382174
scen_0007,COL,SocialValue,,0.01228115595231444,0.9936885640860594
scen_0008,COL,Age,,0.018429220662151323,0.9850115731160729
scen_0009,COL,Fitness,,0.0316938687388139,0.9967223511656661
scen_0010,COL,SocialValue,,0.02816935987038109,0.9985561690079752
scen_0011,COL,SocialValue,,4.7697345460272734e-05,0.9580349940976349
scen_0012,COL,Gender,,0.013788540677643886,0.9939870884960978
scen_0013,COL,Utilitarianism,,0.006427355085543761,0.9854798008922504
scen_0014,COL,Utilitarianism,,0.007493061862897728,0.9648586106715586
scen_0015,COL,Fitness,,0.014755521540216705,0.9960763066954651
scen_0016,COL,Utilitarianism,,0.002315312068969321,0.9940293021392945
scen_0017,COL,Species,,0.01424572999800046,0.9792009816610081
scen_0018,COL,Gender,,0.007411196021657252,0.8342273246429718
scen_0019,COL,Gender,,0.015957828163622085,0.9814321719455656
scen_0020,COL,Gender,,0.0196173458598152,0.9933655681985734
scen_0021,COL,SocialValue,,0.0018861712872433828,0.9618825383307755
scen_0022,COL,Gender,,0.024886399930068342,0.995105813672646
scen_0023,COL,Gender,,0.006206005566427988,0.9910305781815095
scen_0024,COL,Age,,0.003350594810679556,0.9999866327921753
scen_0025,COL,SocialValue,,0.02623525419392348,0.9941825338733484
scen_0026,COL,Age,,0.0014442571682644612,0.9927552039648241
scen_0027,COL,Gender,,0.006223933657983586,0.9972359412098252
scen_0028,COL,SocialValue,,0.011951815156484094,0.9996168669452059
scen_0029,COL,Fitness,,0.004519561314312427,0.9987272161017566
scen_0030,COL,Fitness,,0.0260347036487764,0.9991492416703952
scen_0031,COL,Gender,,0.014827838866540332,0.9977536511320159
scen_0032,COL,Species,,0.003665309486306703,0.9999527650036162
scen_0033,COL,SocialValue,,0.007645286501512488,0.9964394013686032
scen_0034,COL,Fitness,,0.0032981847128220037,0.99841497116437
scen_0035,COL,SocialValue,,0.022785306258803806,0.9747693197206199
scen_0036,COL,Gender,,0.011550000559377561,0.9967676385902405
scen_0037,COL,SocialValue,,0.018237418648462164,0.9831632389274967
scen_0038,COL,Species,,0.019571325567143978,0.9974687917104422
scen_0039,COL,Age,,0.009003009361214578,0.9796560269891494
scen_0040,COL,Gender,,0.006112645078310758,0.9957412297939291
scen_0041,COL,SocialValue,,0.019395067762496318,0.9993905572924072
scen_0042,COL,SocialValue,,0.0028329628375047262,0.9985661610102231
scen_0043,COL,Age,,0.000249909926646794,0.9608164524510523
scen_0044,COL,Fitness,,0.006854390866848979,0.9969672667238305
scen_0045,COL,Utilitarianism,,0.01854249651117583,0.9993995540077054
scen_0046,COL,Age,,0.026470502589658235,0.9995408117515588
scen_0047,COL,Age,,0.0152535075722462,0.999657990718739
scen_0048,COL,Species,,0.006153090867361972,0.9998460937901396
scen_0049,COL,Fitness,,0.004825017488285714,0.9685349214851977
scen_0050,COL,SocialValue,,0.008443033116360804,0.9980092715808482
scen_0051,COL,Gender,,0.00806704188479065,0.9889441790742429
scen_0052,COL,Fitness,,0.011775753361793751,0.9478594420775583
scen_0053,COL,Gender,,0.001150284505484016,0.9703351667551902
scen_0054,COL,SocialValue,,0.012411980601888788,0.9118806664052039
scen_0055,COL,Age,,0.006185143716949658,0.9973276184490272
scen_0056,COL,Fitness,,0.012623478369703681,0.9864494810030726
scen_0057,COL,Utilitarianism,,0.005451083487587801,0.9854486225973176
scen_0058,COL,Age,,0.025356640433370985,0.9999362187306946
scen_0059,COL,Age,,0.01661841948214222,0.9975899841646181
scen_0060,COL,Age,,0.012056967598549077,0.9882183789814426
scen_0061,COL,Age,,0.004582898323269389,0.9953605606783577
scen_0062,COL,Gender,,0.007880693290840545,0.9729822388069367
scen_0063,COL,Gender,,0.0016509603745734158,0.9903314636696193
scen_0064,COL,Gender,,0.01961036186802358,0.9908091833158165
scen_0065,COL,Fitness,,0.013622582079008395,0.9805127422638409
scen_0066,COL,Fitness,,0.01832085289184363,0.9969255341584303
scen_0067,COL,Age,,0.01817293333646782,0.9717389310788
scen_0068,COL,SocialValue,,0.01730397171023114,0.9454541902382753
scen_0069,COL,Gender,,0.010127295116327777,0.9828308367417786
scen_0070,COL,SocialValue,,0.01277138812469315,0.992823502391254
scen_0071,COL,Gender,,0.01565102638104907,0.9961804133169246
scen_0072,COL,Species,,0.012308302643191282,0.9198807623062529
scen_0073,COL,Age,,0.03583721027831813,0.9936971753398928
scen_0074,COL,SocialValue,,0.02432985949342769,0.9366525541244716
scen_0075,COL,SocialValue,,0.008437664205983714,0.9935832871719102
scen_0076,COL,Fitness,,0.000343377515060941,0.9984024678307213
scen_0077,COL,SocialValue,,0.04169974058087892,0.9981243299353544
scen_0078,COL,Gender,,0.010971858108395722,0.9965527733525533
scen_0079,COL,Gender,,0.007526793800334064,0.9887378943378773
scen_0080,COL,Age,,0.0036165298261285964,0.9930526889308937
scen_0081,COL,Fitness,,0.01968316206853138,0.9859365895610249
scen_0082,COL,Age,,0.016786452268234765,0.9632267293182374
scen_0083,COL,Gender,,0.0005921939459283994,0.9820633129252729
scen_0084,COL,Gender,,0.001453626336341661,0.9998710099131819
scen_0085,COL,SocialValue,,0.024093176793689747,0.9750901886861563
scen_0086,COL,Age,,0.007622287246606654,0.9602586071179091
scen_0087,COL,SocialValue,,0.027548498904447882,0.9963294580011712
scen_0088,COL,Gender,,0.007942894306495751,0.9994133583218529
scen_0089,COL,Age,,0.006679637057256955,0.9888035448000086
scen_0090,COL,Fitness,,0.002238824794756119,0.9953940037675764
scen_0091,COL,Species,,0.0006193762286629647,0.989228870968639
scen_0092,COL,Gender,,0.010863863116209039,0.9674428458901779
scen_0093,COL,SocialValue,,0.016555703893230418,0.9992429573177889
scen_0094,COL,Utilitarianism,,0.00010021444385373213,0.9467971221955982
scen_0095,COL,Fitness,,0.010682457938536907,0.9807920345635376
scen_0096,COL,SocialValue,,0.0037973838502303498,0.9988793102410062
scen_0097,COL,Species,,0.0010632556415809688,0.9948073477808465
scen_0098,COL,Species,,0.022277005099065238,0.9972556045273375
scen_0099,COL,Fitness,,0.0002028983546247014,0.9808519040100026
scen_0100,COL,Fitness,,0.020234937688645552,0.9782211557802386
scen_0101,COL,SocialValue,,0.013880471849194415,0.9978244063992779
scen_0102,COL,SocialValue,,0.007705229193261902,0.9850219440697706
scen_0103,COL,Fitness,,0.005219865275349699,0.9985357511679789
scen_0104,COL,SocialValue,,0.0015275947057881894,0.9764256763953034
scen_0105,COL,Species,,0.02952942982060664,0.998814974503639
scen_0106,COL,SocialValue,,0.009989704058146696,0.9552732067371676
scen_0107,COL,Gender,,0.001604013273319873,0.9132498882838261
scen_0108,COL,Fitness,,0.012774452758473517,0.9891297807955829
scen_0109,COL,SocialValue,,0.013053924615443588,0.9996001560063659
scen_0110,COL,Gender,,0.019519864914182877,0.9691916788577288
scen_0111,COL,SocialValue,,0.00456715169390765,0.9975444107916078
scen_0112,COL,SocialValue,,0.016539380170999405,0.9910047832635951
scen_0113,COL,Age,,0.021050451144554696,0.9943766398829315
scen_0114,COL,Gender,,0.01555656861235803,0.9997878085335932
scen_0115,COL,Fitness,,0.021571996404836508,0.9999480989819914
scen_0116,COL,Gender,,0.00110261404208371,0.9875808719764629
scen_0117,COL,Species,,0.018042356932634094,0.9995621166208275
scen_0118,COL,Fitness,,0.021571762732250272,0.9733215338427731
scen_0119,COL,SocialValue,,0.007384099007371513,0.9913437255176069
scen_0120,COL,Gender,,0.016922637721859382,0.9997588377857307
scen_0121,COL,Gender,,0.010061396840035737,0.9991771450315922
scen_0122,COL,SocialValue,,0.004739569774903105,0.9839761171426342
scen_0123,COL,Fitness,,0.012368356012627013,0.9998497746911863
scen_0124,COL,Gender,,0.014478542877861489,0.9828745564769961
scen_0125,COL,Gender,,0.0007552336073146307,0.9965417836951745
scen_0126,COL,Fitness,,0.016094976505439902,0.9989914578427039
scen_0127,COL,Age,,0.023740433407770593,0.998985235711976
scen_0128,COL,Utilitarianism,,0.0031238606169575697,0.9280292669115019
scen_0129,COL,Utilitarianism,,0.009405840137869086,0.9998705983236261
scen_0130,COL,Age,,0.00030100352087360243,0.9986121380885139
scen_0131,COL,Age,,0.008653645781657846,0.9785420650132021
scen_0132,COL,Age,,0.00989079953411004,0.9999989296386612
scen_0133,COL,Utilitarianism,,0.0007827431104658928,0.9998428379087295
scen_0134,COL,Gender,,0.020028728196782423,0.9972224560321239
scen_0135,COL,SocialValue,,0.012642448935388125,0.9999354120557667
scen_0136,COL,Fitness,,0.006040699482192998,0.9967945613489215
scen_0137,COL,Age,,0.010071078517993581,0.9999885995911493
scen_0138,COL,Gender,,0.004076985231336817,0.9925299022591956
scen_0139,COL,Gender,,0.0007616657602699873,0.9829243578561643
scen_0140,COL,Age,,0.010802852457835094,0.9964938581393
scen_0141,COL,Gender,,6.497776875269237e-05,0.9876118868413836
scen_0142,COL,Fitness,,0.009725157128325819,0.8813719450124502
scen_0143,COL,Fitness,,0.0007922465370331294,0.9972184710132759
scen_0144,COL,Fitness,,0.00535186245255696,0.9649440155622431
scen_0145,COL,Age,,0.00229493731892227,0.9950077130122972
scen_0146,COL,Fitness,,0.014827503399860215,0.9893355814532129
scen_0147,COL,Species,,0.011248251962235558,0.9993958701301546
scen_0148,COL,Gender,,0.002849254053358485,0.9979310619780674
scen_0149,COL,Age,,0.006807403899851996,0.9201280632521248
