country,noise_sigma,noise_seed,van_mis,raw_mis,safe_mis,oracle_c_mis,oracle_d_mis,hybrid_mis,van_r,raw_r,safe_r,oracle_c_r,oracle_d_r,hybrid_r,van_jsd,raw_jsd,safe_jsd,oracle_c_jsd,oracle_d_jsd,hybrid_jsd,d_mis_safe,d_mis_oracle_c,d_mis_oracle_d,d_mis_hybrid,mean_alpha,safe_fallback,oracle_source,hybrid_source,n_dim_picked_safe,n_dim_total,n_scenarios
SRB,0.25,123,0.2969919987721762,0.2539757792238853,0.3013181031663898,0.2969919987721762,0.2963020370559807,0.2539757792238853,0.7000426100841278,0.6747370737847049,0.6913160628757162,0.7000426100841278,0.6960087321658522,0.6747370737847049,0.0743428560917701,0.0445688243984942,0.075815935833468,0.0743428560917701,0.0742565244155908,0.0445688243984942,-0.0043261043942136,0.0,0.0006899617161954,0.0430162195482908,0.1623633712586084,False,vanilla_fallback,raw_swa_dpbr,2,6,310
ROU,0.25,123,0.2774763730644916,0.3341551222930135,0.2926100771762534,0.2774763730644916,0.2774382070897936,0.2774382070897936,0.7529653732365403,0.4835780002000527,0.7337503498122062,0.7529653732365403,0.7525406381925177,0.7525406381925177,0.0701539975974906,0.0596073179324821,0.0740088256926336,0.0701539975974906,0.0701565624625334,0.0701565624625334,-0.0151337041117617,0.0,3.816597469802341e-05,3.816597469802341e-05,0.1547767550533393,False,vanilla_fallback,safe_oracle_dimension,1,6,310
KGZ,0.25,123,0.284702295886411,0.25847299845879,0.289697180736129,0.284702295886411,0.2842458606327394,0.25847299845879,0.691426103005299,0.6461678176159681,0.68629831206146,0.691426103005299,0.6936524944864537,0.6461678176159681,0.07406243647346,0.0437294165355994,0.0754290858604414,0.07406243647346,0.0738500104264951,0.0437294165355994,-0.0049948848497179,0.0,0.0004564352536716,0.026229297427621,0.1621865387067777,False,vanilla_fallback,raw_swa_dpbr,3,6,310
ETH,0.25,123,0.375939178104191,0.4132072125771755,0.3735593142278705,0.3735593142278705,0.3708116741293046,0.3708116741293046,0.5772368700701247,0.2921609969518792,0.5775094458943806,0.5775094458943806,0.5815340766768077,0.5815340766768077,0.0859448045883344,0.0828407076048677,0.085436031055216,0.085436031055216,0.084934878492579,0.084934878492579,0.0023798638763204,0.0023798638763204,0.0051275039748863,0.0051275039748863,0.2062273426258873,False,safe_blend,safe_oracle_dimension,3,6,310
USA,0.25,456,0.3144452206187678,0.3583803332079308,0.317062702961241,0.3144452206187678,0.3130680310558592,0.3130680310558592,0.6460904355877645,0.617132028259316,0.6358864846021399,0.6460904355877645,0.6422592053802307,0.6422592053802307,0.0781590910266075,0.0498396414957354,0.0787887035500867,0.0781590910266075,0.0778244599012207,0.0778244599012207,-0.0026174823424732,0.0,0.0013771895629085,0.0013771895629085,0.1280382675093737,False,vanilla_fallback,safe_oracle_dimension,2,6,310
GBR,0.25,456,0.3052184532974355,0.4006669529800242,0.3093317705676711,0.3052184532974355,0.3041163952443898,0.3041163952443898,0.6778230126981927,0.3085054236293014,0.6707162283254432,0.6778230126981927,0.6773547332205976,0.6773547332205976,0.07473571103122,0.0696829841291946,0.0757023024308525,0.07473571103122,0.0744607470629889,0.0744607470629889,-0.0041133172702356,0.0,0.0011020580530456,0.0011020580530456,0.1238761050774514,False,vanilla_fallback,safe_oracle_dimension,2,6,310
DEU,0.25,456,0.2316540970894965,0.460619308133666,0.2417500006827845,0.2316540970894965,0.2310069332722035,0.2310069332722035,0.5850678652335916,-0.1875863716716322,0.5594179164180738,0.5850678652335916,0.5869835905680906,0.5869835905680906,0.0584892390377742,0.1081338197760295,0.0607908735883192,0.0584892390377742,0.0583026395430009,0.0583026395430009,-0.010095903593288,0.0,0.0006471638172929,0.0006471638172929,0.1438294939198404,False,vanilla_fallback,safe_oracle_dimension,2,6,310
ARG,0.25,456,0.4107090963889769,0.3950451318455666,0.4150115278901874,0.4107090963889769,0.4082526159620327,0.3950451318455666,0.1793641578104993,0.1987842554468734,0.172270904989708,0.1793641578104993,0.1869459626963258,0.1987842554468734,0.104750237739485,0.0802635475077442,0.1061595532237304,0.104750237739485,0.1042467961951147,0.0802635475077442,-0.0043024315012105,0.0,0.0024564804269441,0.0156639645434102,0.1232359618214814,False,vanilla_fallback,raw_swa_dpbr,2,6,310
BRA,0.25,456,0.5320452934834935,0.5385246745786124,0.5356379507062589,0.5320452934834935,0.5313913487559351,0.5313913487559351,-0.1601084980569003,-0.1983764302290827,-0.1706596475041204,-0.1601084980569003,-0.1604225250486819,-0.1604225250486819,0.1401605028189287,0.1452610456466479,0.1411644126709945,0.1401605028189287,0.1399492378165472,0.1399492378165472,-0.0035926572227653,0.0,0.0006539447275584,0.0006539447275584,0.1445668491839831,False,vanilla_fallback,safe_oracle_dimension,3,6,310
MEX,0.25,456,0.3856802421197531,0.3831458337527128,0.3840549608302741,0.3840549608302741,0.3821767403606578,0.3831458337527128,0.3219143772564986,0.3416849836489071,0.3237260878288313,0.3237260878288313,0.3288597347540444,0.3416849836489071,0.0980715490365499,0.0674742764448302,0.0978345221372734,0.0978345221372734,0.0973292717484884,0.0674742764448302,0.001625281289479,0.001625281289479,0.0035035017590952,0.0025344083670402,0.1217102297191062,False,safe_blend,raw_swa_dpbr,4,6,310
COL,0.25,456,0.4442694827247871,0.4273630384106818,0.4408188997001575,0.4408188997001575,0.4386273632309612,0.4273630384106818,-0.0190385477837796,-0.1051216756895348,-0.0127106418291148,-0.0127106418291148,-0.0079586459322264,-0.1051216756895348,0.1124373066429881,0.0901537466826359,0.1119043682242244,0.1119043682242244,0.1112891763452678,0.0901537466826359,0.0034505830246296,0.0034505830246296,0.0056421194938259,0.0169064443141052,0.1366200971476254,False,safe_blend,raw_swa_dpbr,2,6,310
VNM,0.25,456,0.2808384087870361,0.3598462348211708,0.2877679812642399,0.2808384087870361,0.2804978749457678,0.2804978749457678,0.3004616733028865,0.1191083685824148,0.2674130089648435,0.3004616733028865,0.3016091124596234,0.3016091124596234,0.0691545093852605,0.0657444884987522,0.0699758765192616,0.0691545093852605,0.069114118909193,0.069114118909193,-0.0069295724772038,0.0,0.0003405338412683,0.0003405338412683,0.176537025192726,False,vanilla_fallback,safe_oracle_dimension,1,6,310
MMR,0.25,456,0.3323374841338308,0.2172481938633846,0.3294144872896228,0.3294144872896228,0.3280947470574835,0.2172481938633846,0.5331049210746046,0.7010269743370426,0.5396169342672439,0.5396169342672439,0.540540852117838,0.7010269743370426,0.0860007223085595,0.0495093153834783,0.085359035829294,0.085359035829294,0.0849326968693708,0.0495093153834783,0.002922996844208,0.002922996844208,0.0042427370763473,0.1150892902704462,0.2028236717812285,False,safe_blend,raw_swa_dpbr,3,6,310
THA,0.25,456,0.2653836795736756,0.2529440890733864,0.2652615167206921,0.2652615167206921,0.2627221988481166,0.2529440890733864,0.741408292277506,0.4311830797538924,0.73715068494171,0.73715068494171,0.7424838920059145,0.4311830797538924,0.0718353067483496,0.0642945700643356,0.0720321481012377,0.0720321481012377,0.0711842892511328,0.0642945700643356,0.0001221628529834,0.0001221628529834,0.0026614807255589,0.0124395905002891,0.1784895552167939,False,safe_blend,raw_swa_dpbr,3,6,310
MYS,0.25,456,0.2978271063082486,0.2117123352156958,0.3016260021457572,0.2978271063082486,0.2961238171889111,0.2117123352156958,0.661000829790578,0.5198364467683918,0.6607727328136749,0.661000829790578,0.6620427833645841,0.5198364467683918,0.078564219255804,0.0471543061265867,0.0797706822853925,0.078564219255804,0.0781762758452179,0.0471543061265867,-0.0037988958375085,0.0,0.0017032891193375,0.0861147710925528,0.1715298508135639,False,vanilla_fallback,raw_swa_dpbr,2,6,310
IDN,0.25,456,0.2605807570955052,0.3171157638425235,0.2607277588493376,0.2605807570955052,0.2592016853365184,0.2592016853365184,0.6492421168338424,0.3824946260622183,0.651649906356361,0.6492421168338424,0.6528899281442374,0.6528899281442374,0.0684310175018681,0.0782841575775339,0.0683326294941784,0.0684310175018681,0.0680795219441597,0.0680795219441597,-0.0001470017538323,0.0,0.0013790717589868,0.0013790717589868,0.1778496548266268,False,vanilla_fallback,safe_oracle_dimension,3,6,310
CHN,0.25,456,0.4257106998216357,0.3292014445251097,0.4266812710870556,0.4257106998216357,0.4225715030825127,0.3292014445251097,0.672649854222172,0.7426695644138526,0.6677779036686142,0.672649854222172,0.6715887438355828,0.7426695644138526,0.0981251518604789,0.0766882436748314,0.0985803873696588,0.0981251518604789,0.0977262227725081,0.0766882436748314,-0.0009705712654199,0.0,0.0031391967391229,0.0965092552965259,0.1370554467859908,False,vanilla_fallback,raw_swa_dpbr,3,6,310
JPN,0.25,456,0.2022906278293395,0.2005788769764037,0.1994282759701486,0.1994282759701486,0.1901542847989313,0.2005788769764037,0.8560068016522152,0.6417502043217647,0.840439472039687,0.840439472039687,0.8543309388322841,0.6417502043217647,0.0493944630672871,0.0545045847862437,0.0498505712639104,0.0498505712639104,0.0471082839690374,0.0545045847862437,0.0028623518591909,0.0028623518591909,0.0121363430304082,0.0017117508529358,0.1955023557411272,False,safe_blend,raw_swa_dpbr,3,6,310
BGD,0.25,456,0.3018407996424344,0.2644580438075339,0.3042791792744811,0.3018407996424344,0.3014106993381402,0.2644580438075339,0.6442876896041738,0.393921210683803,0.6376781674150592,0.6442876896041738,0.6383151348190406,0.393921210683803,0.0781431165624586,0.0608175657473271,0.0788471777302658,0.0781431165624586,0.0781236866089799,0.0608175657473271,-0.0024383796320467,0.0,0.0004301003042941,0.0373827558349004,0.2023823997063207,False,vanilla_fallback,raw_swa_dpbr,2,6,310
IRN,0.25,456,0.3670194561020004,0.4440486173281248,0.3772990263358686,0.3670194561020004,0.3663677145491618,0.3663677145491618,0.2955338202415938,-0.2168501800484568,0.2655027804090457,0.2955338202415938,0.2919902485645056,0.2919902485645056,0.0966633015486235,0.1158393970501499,0.0994302323282965,0.0966633015486235,0.0965352847511194,0.0965352847511194,-0.0102795702338682,0.0,0.0006517415528385,0.0006517415528385,0.1647674313219466,False,vanilla_fallback,safe_oracle_dimension,1,6,310
SRB,0.25,456,0.2881653893770192,0.2524731183951726,0.2947069839650901,0.2881653893770192,0.2879755163938168,0.2524731183951726,0.7199955303071276,0.6734984008023823,0.7126189434810806,0.7199955303071276,0.7172798154187379,0.6734984008023823,0.0721282166668459,0.0445543325731676,0.0740517779478295,0.0721282166668459,0.0721480170038832,0.0445543325731676,-0.0065415945880709,0.0,0.0001898729832023,0.0356922709818466,0.1641539220308672,False,vanilla_fallback,raw_swa_dpbr,1,6,310
ROU,0.25,456,0.2812144731669529,0.3357200921773759,0.2919980139616779,0.2812144731669529,0.2809959548896277,0.2809959548896277,0.7426560979792249,0.4709261479570371,0.7252207581488516,0.7426560979792249,0.7398887474755425,0.7398887474755425,0.0710869951766586,0.0603682755752953,0.0738545796295304,0.0710869951766586,0.0711140378068286,0.0711140378068286,-0.010783540794725,0.0,0.0002185182773252,0.0002185182773252,0.1569862966023907,False,vanilla_fallback,safe_oracle_dimension,1,6,310
KGZ,0.25,456,0.2926724050838195,0.2539496186602794,0.2994311904932302,0.2926724050838195,0.291814286315112,0.2539496186602794,0.6820865306021308,0.6577085169989992,0.6789764231370147,0.6820865306021308,0.6895502383254042,0.6577085169989992,0.076156008257144,0.0431416807841063,0.0778643223159599,0.076156008257144,0.0757089314355604,0.0431416807841063,-0.0067587854094107,0.0,0.0008581187687075,0.0387227864235401,0.1623009603192503,False,vanilla_fallback,raw_swa_dpbr,3,6,310
ETH,0.25,456,0.3702093373745581,0.410913919420132,0.3679582038700734,0.3679582038700734,0.3645906770469051,0.3645906770469051,0.5810914694631262,0.3057064344556566,0.5803991378716215,0.5803991378716215,0.5870396332537813,0.5870396332537813,0.0853614879878561,0.0818980993437151,0.0849650518576084,0.0849650518576084,0.0843197532493614,0.0843197532493614,0.0022511335044846,0.0022511335044846,0.0056186603276529,0.0056186603276529,0.2089151200475801,False,safe_blend,safe_oracle_dimension,3,6,310
USA,0.5,42,0.3096167479390442,0.3609363144079263,0.3110610042278426,0.3096167479390442,0.3089828796495761,0.3089828796495761,0.66442589565513,0.6039956250759356,0.6604847665165052,0.66442589565513,0.6631749245239614,0.6631749245239614,0.0759899922600578,0.05147128842172,0.0764402986768444,0.0759899922600578,0.0758848799367058,0.0758848799367058,-0.0014442562887984,0.0,0.000633868289468,0.000633868289468,0.1232199003894111,False,vanilla_fallback,safe_oracle_dimension,2,6,310
GBR,0.5,42,0.2973365812706901,0.4041835359116095,0.3008308797632075,0.2973365812706901,0.2961404286550025,0.2961404286550025,0.6784847520051527,0.314690662990721,0.6697515914609804,0.6784847520051527,0.6773780669249038,0.6773780669249038,0.0727144089814935,0.0708264785078408,0.0737084900468622,0.0727144089814935,0.0724740184109341,0.0724740184109341,-0.0034942984925174,0.0,0.0011961526156875,0.0011961526156875,0.1136147746922081,False,vanilla_fallback,safe_oracle_dimension,2,6,310
DEU,0.5,42,0.2431381565523878,0.4460752545793154,0.2521502942720819,0.2431381565523878,0.2419302319134364,0.2419302319134364,0.5429745547501132,-0.1501220244869827,0.5192453352695663,0.5429745547501132,0.5478057515972116,0.5478057515972116,0.0611477883037447,0.1036729835723754,0.0631461028827134,0.0611477883037447,0.0609065269022682,0.0609065269022682,-0.009012137719694,0.0,0.0012079246389513,0.0012079246389513,0.1400323797225099,False,vanilla_fallback,safe_oracle_dimension,3,6,310
ARG,0.5,42,0.4223036499501201,0.4028157226357306,0.4205790399493438,0.4205790399493438,0.41954427840656,0.4028157226357306,0.1357357395968774,0.1540148178457998,0.1396858437521317,0.1396858437521317,0.1426790008515263,0.1540148178457998,0.1077748951404454,0.0842133740686469,0.1074530383182609,0.1074530383182609,0.1071947125442868,0.0842133740686469,0.0017246100007762,0.0017246100007762,0.00275937154356,0.0194879273143894,0.1145971182586164,False,safe_blend,raw_swa_dpbr,4,6,310
BRA,0.5,42,0.5307954405959875,0.5343989719073345,0.5379224311710604,0.5307954405959875,0.5298941530150272,0.5298941530150272,-0.1730470368289322,-0.2044587962902771,-0.189123107414696,-0.1730470368289322,-0.1729072831051425,-0.1729072831051425,0.1397172077831346,0.1434824736763977,0.1418553760413492,0.1397172077831346,0.1394613900182706,0.1394613900182706,-0.0071269905750729,0.0,0.0009012875809603,0.0009012875809603,0.1383188872327913,False,vanilla_fallback,safe_oracle_dimension,3,6,310
MEX,0.5,42,0.3842634866497654,0.3855744434643267,0.3833677671479578,0.3833677671479578,0.3805875283893939,0.3805875283893939,0.3302292073141062,0.3306784416264484,0.3291753231712865,0.3291753231712865,0.3356905836165006,0.3356905836165006,0.0972890854294356,0.0694598709970816,0.097314750939808,0.097314750939808,0.0965473681644644,0.0965473681644644,0.0008957195018076,0.0008957195018076,0.0036759582603714,0.0036759582603714,0.1148919030709676,False,safe_blend,safe_oracle_dimension,4,6,310
COL,0.5,42,0.4555176564316791,0.4224244098216633,0.4528650041450704,0.4528650041450704,0.4500272444063533,0.4224244098216633,-0.0435612751757439,-0.1315035155993576,-0.0453538210944956,-0.0453538210944956,-0.0378454487035538,-0.1315035155993576,0.1148776510220265,0.0903638942716659,0.1145252605092203,0.1145252605092203,0.1137658521730896,0.0903638942716659,0.0026526522866087,0.0026526522866087,0.0054904120253257,0.0330932466100158,0.1324119421420215,False,safe_blend,raw_swa_dpbr,2,6,310
VNM,0.5,42,0.274978746149316,0.3584263164023199,0.2751908731133111,0.274978746149316,0.2711140340552245,0.2711140340552245,0.3390845029223308,0.1374174408693265,0.331088833602244,0.3390845029223308,0.3520730281855033,0.3520730281855033,0.067287731253126,0.0665570018558005,0.0662126565660472,0.067287731253126,0.0660665979053664,0.0660665979053664,-0.000212126963995,0.0,0.0038647120940915,0.0038647120940915,0.1631934377406828,False,vanilla_fallback,safe_oracle_dimension,2,6,310
MMR,0.5,42,0.3315235908837884,0.2319192645415595,0.3283549239229339,0.3283549239229339,0.3277402244752563,0.2319192645415595,0.5161218208442704,0.6512586271218308,0.5220041887390835,0.5220041887390835,0.5235066174533888,0.6512586271218308,0.0860248560029551,0.0532941142723542,0.0852599149470558,0.0852599149470558,0.0850696989500484,0.0532941142723542,0.0031686669608544,0.0031686669608544,0.0037833664085321,0.0996043263422289,0.1852518658443797,False,safe_blend,raw_swa_dpbr,3,6,310
THA,0.5,42,0.2489429659084248,0.2504865543928823,0.2509021195633768,0.2489429659084248,0.2474943332642635,0.2474943332642635,0.7668433932026677,0.407345672492297,0.764335332392195,0.7668433932026677,0.7682515934400265,0.7682515934400265,0.0672618839249264,0.0639790812167814,0.0678530834857094,0.0672618839249264,0.0669113323312727,0.0669113323312727,-0.001959153654952,0.0,0.0014486326441612,0.0014486326441612,0.1637436559651472,False,vanilla_fallback,safe_oracle_dimension,2,6,310
MYS,0.5,42,0.2938122997153903,0.2232450097477306,0.2932322111177456,0.2932322111177456,0.2914904823880917,0.2232450097477306,0.663640528265895,0.4534533542328564,0.6702362003004853,0.6702362003004853,0.6679175437925404,0.4534533542328564,0.077645588054487,0.0508610267644681,0.0775479611379226,0.0775479611379226,0.0771041896386733,0.0508610267644681,0.0005800885976446,0.0005800885976446,0.0023218173272986,0.0705672899676597,0.1661887605035898,False,safe_blend,raw_swa_dpbr,3,6,310
IDN,0.5,42,0.2571727553055112,0.3194933092932283,0.2600984459272435,0.2571727553055112,0.254593423982665,0.254593423982665,0.6425266714799249,0.3804922058957139,0.6255393212389723,0.6425266714799249,0.6441145517475719,0.6441145517475719,0.0668466017534167,0.0789198630996411,0.0672469997687162,0.0668466017534167,0.0661286154377212,0.0661286154377212,-0.0029256906217323,0.0,0.0025793313228462,0.0025793313228462,0.1696584361731012,False,vanilla_fallback,safe_oracle_dimension,3,6,310
CHN,0.5,42,0.4250423393555623,0.3248483977513041,0.4276560454088467,0.4250423393555623,0.4210645214013148,0.3248483977513041,0.6692653456578532,0.7475995515322936,0.660341395422119,0.6692653456578532,0.6686941433376864,0.7475995515322936,0.0969049605475391,0.0755211328629193,0.0976492984182592,0.0969049605475391,0.0964909130635546,0.0755211328629193,-0.0026137060532844,0.0,0.0039778179542475,0.1001939416042581,0.1433187161651947,False,vanilla_fallback,raw_swa_dpbr,2,6,310
JPN,0.5,42,0.1836672913729358,0.1946959444871211,0.1780471899100297,0.1780471899100297,0.1704607329558006,0.1704607329558006,0.8801369133992695,0.6280880853038044,0.8665326188908752,0.8665326188908752,0.8810904196085892,0.8810904196085892,0.0439530276074516,0.052992707942372,0.0438913066466665,0.0438913066466665,0.0415307588817002,0.0415307588817002,0.0056201014629061,0.0056201014629061,0.0132065584171351,0.0132065584171351,0.1864500162068459,False,safe_blend,safe_oracle_dimension,2,6,310
BGD,0.5,42,0.3173467209486759,0.2722275808938306,0.3180948533240556,0.3173467209486759,0.3152364693774248,0.2722275808938306,0.609860832551465,0.3711423039838483,0.6037919117512817,0.609860832551465,0.60704469732685,0.3711423039838483,0.0821032121447096,0.0624662235894667,0.0826346914130029,0.0821032121447096,0.0817405113967103,0.0624662235894667,-0.0007481323753796,0.0,0.0021102515712511,0.0451191400548453,0.1901538717538706,False,vanilla_fallback,raw_swa_dpbr,4,6,310
IRN,0.5,42,0.3728858282077629,0.4399478803016359,0.3804809240870556,0.3728858282077629,0.3709178179519242,0.3709178179519242,0.2759014091666864,-0.2179187407340162,0.2475466159918658,0.2759014091666864,0.2736390817764499,0.2736390817764499,0.098524601660252,0.1147534515184944,0.1004607772255028,0.098524601660252,0.097963564007033,0.097963564007033,-0.0075950958792927,0.0,0.0019680102558387,0.0019680102558387,0.1545975704697672,False,vanilla_fallback,safe_oracle_dimension,2,6,310
SRB,0.5,42,0.2857404714996112,0.2500451675237074,0.2893372109673161,0.2857404714996112,0.2853999182502379,0.2500451675237074,0.7181633363460007,0.7053764065691029,0.71221077236972,0.7181633363460007,0.7166199846797285,0.7053764065691029,0.0703331859712371,0.0423312496049577,0.0715011433374481,0.0703331859712371,0.0702821690868902,0.0423312496049577,-0.0035967394677048,0.0,0.0003405532493733,0.0356953039759038,0.1540332032293622,False,vanilla_fallback,raw_swa_dpbr,3,6,310
ROU,0.5,42,0.2816284988040188,0.3251606715610656,0.2891179279420174,0.2816284988040188,0.2816284988040188,0.2816284988040188,0.7592122228956231,0.4960628670805798,0.75348122141423,0.7592122228956231,0.7592122228956231,0.7592122228956231,0.0701952738540952,0.0584561686260965,0.0720754489603842,0.0701952738540952,0.0701952738540952,0.0701952738540952,-0.0074894291379986,0.0,0.0,0.0,0.1461099681511937,False,vanilla_fallback,safe_oracle_dimension,0,6,310
KGZ,0.5,42,0.2828644642697249,0.2570096597884101,0.2832143256756404,0.2828644642697249,0.2821150839810798,0.2570096597884101,0.6872533198005611,0.6571063825187317,0.6934731936210293,0.6872533198005611,0.6948497190401981,0.6571063825187317,0.0733968479960077,0.0431704537290009,0.0732868946817062,0.0733968479960077,0.0729616430936319,0.0431704537290009,-0.0003498614059155,0.0,0.000749380288645,0.0258548044813147,0.1531548143100344,False,vanilla_fallback,raw_swa_dpbr,3,6,310
ETH,0.5,42,0.3786661082481533,0.4045399281586869,0.3785322921983007,0.3785322921983007,0.374387963129666,0.374387963129666,0.5681460746034765,0.3151982460420237,0.5586531534299082,0.5586531534299082,0.5709123867495295,0.5709123867495295,0.0869776687373539,0.0809901244819936,0.0870111371085725,0.0870111371085725,0.0862260080791124,0.0862260080791124,0.0001338160498526,0.0001338160498526,0.0042781451184873,0.0042781451184873,0.1933211619752788,False,safe_blend,safe_oracle_dimension,2,6,310
USA,0.5,123,0.3127071532640103,0.3586663295720228,0.3143155779327685,0.3127071532640103,0.3123595769939718,0.3123595769939718,0.6491675433462638,0.5930650099072491,0.64205059133256,0.6491675433462638,0.6440450406879001,0.6440450406879001,0.0778631519268197,0.0519047333164058,0.0784841190806978,0.0778631519268197,0.0779401890205948,0.0779401890205948,-0.0016084246687582,0.0,0.0003475762700384,0.0003475762700384,0.1250751388170671,False,vanilla_fallback,safe_oracle_dimension,2,6,310
GBR,0.5,123,0.301570093752478,0.3988049375276695,0.3031792758555161,0.301570093752478,0.301570093752478,0.301570093752478,0.6796227118702857,0.3108941995269434,0.6800523746453401,0.6796227118702857,0.6796227118702857,0.6796227118702857,0.0739529126018453,0.0694190734255922,0.074430544086616,0.0739529126018453,0.0739529126018453,0.0739529126018453,-0.001609182103038,0.0,0.0,0.0,0.1076519172959429,False,vanilla_fallback,safe_oracle_dimension,0,6,310
DEU,0.5,123,0.243274050043074,0.4549567939898844,0.2595928727899848,0.243274050043074,0.243274050043074,0.243274050043074,0.5300931602155805,-0.1786802949369711,0.4855304064793755,0.5300931602155805,0.5300931602155805,0.5300931602155805,0.0615950909122421,0.1075902556256852,0.0655481115106291,0.0615950909122421,0.0615950909122421,0.0615950909122421,-0.0163188227469107,0.0,0.0,0.0,0.1430890802344787,False,vanilla_fallback,safe_oracle_dimension,0,6,310
ARG,0.5,123,0.4027646983290091,0.3947033425482334,0.4059192433865052,0.4027646983290091,0.4011566125207411,0.3947033425482334,0.2017502978436314,0.1806738012768741,0.2009619647210057,0.2017502978436314,0.2125217585437434,0.1806738012768741,0.1029627872248854,0.0814353993657454,0.1039685799199135,0.1029627872248854,0.1026241484117744,0.0814353993657454,-0.0031545450574961,0.0,0.0016080858082679,0.0080613557807756,0.1185574724241525,False,vanilla_fallback,raw_swa_dpbr,2,6,310
BRA,0.5,123,0.5244557650596877,0.5343210368116171,0.5266963495860889,0.5244557650596877,0.5240639395373275,0.5240639395373275,-0.1388453178013957,-0.1768719219386155,-0.1407403848117511,-0.1388453178013957,-0.1375630719048893,-0.1375630719048893,0.1384616424940712,0.1441360005348496,0.139002492883503,0.1384616424940712,0.1383482602946884,0.1383482602946884,-0.0022405845264011,0.0,0.0003918255223601,0.0003918255223601,0.1419434997244667,False,vanilla_fallback,safe_oracle_dimension,2,6,310
MEX,0.5,123,0.4027570482465057,0.3884533726004547,0.4005225067759271,0.4005225067759271,0.3971995608749039,0.3884533726004547,0.3037634705456713,0.3349875551261428,0.298914682528892,0.298914682528892,0.3058063603497006,0.3349875551261428,0.1026435349236716,0.0697604492950835,0.1024633827539577,0.1024633827539577,0.101522892803174,0.0697604492950835,0.0022345414705785,0.0022345414705785,0.0055574873716018,0.014303675646051,0.1124424989596424,False,safe_blend,raw_swa_dpbr,2,6,310
COL,0.5,123,0.4457005772806368,0.4364394920837449,0.4405378096777311,0.4405378096777311,0.4385089453892807,0.4364394920837449,-0.0247447729519496,-0.0973302052596697,-0.018308273974374,-0.018308273974374,-0.0123736828945249,-0.0973302052596697,0.1121298800949085,0.0925603418334519,0.1110717557728602,0.1110717557728602,0.1105570168889964,0.0925603418334519,0.0051627676029056,0.0051627676029056,0.007191631891356,0.0092610851968918,0.1264822298288957,False,safe_blend,raw_swa_dpbr,3,6,310
VNM,0.5,123,0.2620692295631214,0.3509747542851028,0.2677439861154377,0.2620692295631214,0.2618010437413374,0.2618010437413374,0.383444597781757,0.1217949007949489,0.3634235253894333,0.383444597781757,0.3850355579343681,0.3850355579343681,0.0642351446026372,0.0640906645406392,0.0646072190837134,0.0642351446026372,0.0641333821646097,0.0641333821646097,-0.0056747565523163,0.0,0.000268185821784,0.000268185821784,0.158905297965971,False,vanilla_fallback,safe_oracle_dimension,1,6,310
MMR,0.5,123,0.3013404166582784,0.2186094147806851,0.3040765201579589,0.3013404166582784,0.3008284910815237,0.2186094147806851,0.5954696111117276,0.6868855059142691,0.5901908748269656,0.5954696111117276,0.5949198977499377,0.6868855059142691,0.07816676411284,0.0504677326461596,0.0789834112103773,0.07816676411284,0.0780106941800595,0.0504677326461596,-0.0027361034996805,0.0,0.0005119255767546,0.0827310018775932,0.1898174657758594,False,vanilla_fallback,raw_swa_dpbr,4,6,310
THA,0.5,123,0.2470138841361512,0.2503302341036768,0.2470298766401832,0.2470138841361512,0.2459828373746558,0.2459828373746558,0.7658696519782563,0.4324171321984966,0.7622392108775167,0.7658696519782563,0.7664543926672471,0.7664543926672471,0.0673538773029098,0.0645165341178416,0.0674234745736367,0.0673538773029098,0.0671065212576629,0.0671065212576629,-1.5992504031975274e-05,0.0,0.0010310467614954,0.0010310467614954,0.1695119386476069,False,vanilla_fallback,safe_oracle_dimension,2,6,310
MYS,0.5,123,0.2886884001876414,0.2144913568941445,0.2899488941098047,0.2886884001876414,0.2855426207850852,0.2144913568941445,0.6590951657537955,0.5291898519807242,0.6578881854478537,0.6590951657537955,0.6599940630378226,0.5291898519807242,0.0759152984855489,0.0474774720741957,0.076468542638398,0.0759152984855489,0.0751731533006416,0.0474774720741957,-0.0012604939221632,0.0,0.0031457794025562,0.0741970432934968,0.162480892124648,False,vanilla_fallback,raw_swa_dpbr,3,6,310
IDN,0.5,123,0.2524130854691385,0.3194577741212587,0.2519068711393714,0.2519068711393714,0.2502532288610435,0.2502532288610435,0.6575992563228841,0.3742693421901519,0.6538932470289877,0.6538932470289877,0.6589025904082771,0.6589025904082771,0.0662642608989337,0.0788966212433947,0.0658550288277514,0.0658550288277514,0.0656861198907332,0.0656861198907332,0.0005062143297671,0.0005062143297671,0.002159856608095,0.002159856608095,0.1794453048669725,False,safe_blend,safe_oracle_dimension,3,6,310
CHN,0.5,123,0.4165677922052624,0.3304532467847912,0.4164030550121136,0.4164030550121136,0.4127445895192657,0.3304532467847912,0.6754390051845559,0.7415432109694335,0.6712906945934443,0.6712906945934443,0.6747163610355174,0.7415432109694335,0.0960030776135372,0.0770693988532825,0.0961466855130556,0.0961466855130556,0.0954991616522414,0.0770693988532825,0.0001647371931488,0.0001647371931488,0.0038232026859967,0.0861145454204712,0.1337291915456423,False,safe_blend,raw_swa_dpbr,3,6,310
