index,country,ablation,jsd_mean,jsd_std,pearson_r_mean,pearson_r_std,spearman_rho_mean,spearman_rho_std,mae_mean,mae_std,rmse_mean,rmse_std,mis_mean,mis_std,flip_rate_mean,flip_rate_std,mean_reliability_r_mean,mean_reliability_r_std,elapsed_sec_mean,elapsed_sec_std
125,CHN,No-IS (consensus only) + Without persona + No country prior (a_h=0),0.05878510592857912,,0.09550169027067441,,0.14285714285714288,,16.702996549622153,,19.120172469109274,,0.46834666343328474,,0.0,,1.0,,0.3570594787597656,
126,CHN,Without persona,0.05867427486086471,,0.4609716146565073,,0.6,,16.701700028800474,,19.112048811357102,,0.46814767526990647,,0.29354838709677417,,0.9950310106602817,,0.5445582866668701,
127,CHN,Without persona + No country prior (a_h=0),0.05905611777100995,,-0.386050400842518,,-0.2571428571428572,,16.69173115556603,,19.126038970587974,,0.4684903627852658,,0.2709677419354839,,0.99501379894039,,0.5427615642547607,
128,COL,Always-on PT-IS,0.046277717359080955,,-0.39141391933799985,,-0.3142857142857143,,18.226173502250347,,19.65365024420573,,0.48141414681430034,,0.5032258064516129,,1.0,,0.5270607471466064,
129,COL,Always-on PT-IS + No country prior (a_h=0),0.04623280818917548,,-0.17184970913561334,,-0.2,,18.188754176255042,,19.617376314297296,,0.4805256206218889,,0.4483870967741935,,1.0,,0.5253276824951172,
130,COL,Always-on PT-IS + No debiasing,0.04591577570210659,,0.17161944414270924,,-0.028571428571428574,,18.19986695287555,,19.613172583768787,,0.4804226506737788,,0.9774193548387097,,1.0,,0.5082004070281982,
131,COL,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.04608278791911048,,0.029313946536572003,,-0.2571428571428572,,18.179581386266033,,19.600926976809674,,0.48012269578737377,,0.9161290322580645,,1.0,,0.5028743743896484,
132,COL,Always-on PT-IS + No debiasing + Without persona,0.04605609592097981,,0.036491457947955816,,0.08571428571428573,,18.153993726596756,,19.576620022308944,,0.4795272994300955,,0.0,,1.0,,0.49324607849121094,
133,COL,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.04533194255214044,,0.2781373638915472,,0.08571428571428573,,18.174635526775628,,19.561955626768654,,0.4791680965654949,,0.0,,1.0,,0.4910697937011719,
134,COL,Always-on PT-IS + Without persona,0.04620042778268525,,-0.2644734603862086,,-0.3714285714285715,,18.232879989996594,,19.656924644852726,,0.4814943529222862,,0.2645161290322581,,1.0,,0.5205833911895752,
135,COL,Always-on PT-IS + Without persona + No country prior (a_h=0),0.04657544275453824,,-0.8634763467983994,,-0.7142857142857143,,18.247293524894708,,19.686810647883615,,0.48222640750105555,,0.18387096774193548,,1.0,,0.5206248760223389,
136,COL,Full SWA-DPBR,0.046223375634958805,,-0.6765719622210752,,-0.6571428571428573,,18.225047158806344,,19.650556215387464,,0.4813383588957582,,0.43548387096774194,,0.9951332123428877,,0.5353882312774658,
137,COL,No country prior (a_h=0),0.04653137989014144,,-0.8534982796531928,,-0.8285714285714287,,18.237347775308645,,19.67557321970857,,0.4819511478505554,,0.4258064516129032,,0.9948859550211427,,0.5347108840942383,
138,COL,No debiasing,0.04620542585268363,,-0.1381078038025408,,-0.028571428571428574,,18.167343102782667,,19.596072635440336,,0.48000378919345216,,0.9741935483870968,,0.989309465421206,,0.5125598907470703,
139,COL,No debiasing + No country prior (a_h=0),0.046596537753176834,,-0.5100997887413387,,-0.48571428571428577,,18.256201280879385,,19.695674732338134,,0.48244353234056075,,0.9129032258064517,,0.9903796331043122,,0.5104076862335205,
140,COL,No debiasing + Without persona,0.04615666589373819,,-0.013761190184854886,,0.08571428571428573,,18.11584273987582,,19.545785484544233,,0.47877201059031427,,0.0,,0.9950024930051508,,0.5015628337860107,
141,COL,No debiasing + Without persona + No country prior (a_h=0),0.045614569289582935,,0.20972002121944172,,0.14285714285714288,,18.177925994685978,,19.578062772546843,,0.4795626394491868,,0.0,,0.9957195495637571,,0.49970102310180664,
142,COL,No-IS (consensus only),0.04610201186414485,,-0.2441427391973848,,-0.2571428571428572,,18.212119608784167,,19.63319941197481,,0.48091320577649016,,0.16451612903225807,,1.0,,0.3466513156890869,
143,COL,No-IS (consensus only) + Always-on PT-IS,0.04610201186414485,,-0.2441427391973848,,-0.2571428571428572,,18.212119608784167,,19.63319941197481,,0.48091320577649016,,0.16451612903225807,,1.0,,0.3511195182800293,
144,COL,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),0.046208129297174626,,-0.5988197403540089,,-0.6571428571428573,,18.226943474713558,,19.651643329595803,,0.48136498764678376,,0.0,,1.0,,0.33828186988830566,
145,COL,No-IS (consensus only) + Always-on PT-IS + No debiasing,0.0461131276761567,,-0.060932409485706,,-0.48571428571428577,,18.231649878030783,,19.651529652905847,,0.4813622031479234,,0.0,,1.0,,0.31673765182495117,
146,COL,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),0.046248855070727506,,-0.693744488474826,,-0.6,,18.228370322394728,,19.65477667542327,,0.4814417386314335,,0.0,,1.0,,0.3163266181945801,
147,COL,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,0.046027698298984,,0.05059662554230494,,0.08571428571428573,,18.142069353281872,,19.564381858463676,,0.4792275268620006,,0.0,,1.0,,0.30681586265563965,
148,COL,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.045282629418007474,,0.29625059209556215,,0.14285714285714288,,18.175877854323836,,19.561034734578815,,0.47914553940576277,,0.0,,1.0,,0.3082747459411621,
149,COL,No-IS (consensus only) + Always-on PT-IS + Without persona,0.046156533935546404,,-0.30125501740054383,,-0.2571428571428572,,18.22861000169595,,19.650817536753742,,0.4813447599358208,,0.18387096774193548,,1.0,,0.33128881454467773,
150,COL,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),0.04639866335035527,,-0.6476623879341115,,-0.5428571428571429,,18.210863814385892,,19.64510612864944,,0.48120485958013764,,0.0,,1.0,,0.33294677734375,
151,COL,No-IS (consensus only) + No country prior (a_h=0),0.046208129297174626,,-0.5988197403540089,,-0.6571428571428573,,18.226943474713558,,19.651643329595803,,0.48136498764678376,,0.0,,1.0,,0.3484182357788086,
152,COL,No-IS (consensus only) + No debiasing,0.0461131276761567,,-0.060932409485706,,-0.48571428571428577,,18.231649878030783,,19.651529652905847,,0.4813622031479234,,0.0,,1.0,,0.3254096508026123,
153,COL,No-IS (consensus only) + No debiasing + No country prior (a_h=0),0.046248855070727506,,-0.693744488474826,,-0.6,,18.228370322394728,,19.65477667542327,,0.4814417386314335,,0.0,,1.0,,0.32552027702331543,
154,COL,No-IS (consensus only) + No debiasing + Without persona,0.046027698298984,,0.05059662554230494,,0.08571428571428573,,18.142069353281872,,19.564381858463676,,0.4792275268620006,,0.0,,1.0,,0.31362318992614746,
155,COL,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.045282629418007474,,0.29625059209556215,,0.14285714285714288,,18.175877854323836,,19.561034734578815,,0.47914553940576277,,0.0,,1.0,,0.3151869773864746,
156,COL,No-IS (consensus only) + Without persona,0.046156533935546404,,-0.30125501740054383,,-0.2571428571428572,,18.22861000169595,,19.650817536753742,,0.4813447599358208,,0.18387096774193548,,1.0,,0.33747386932373047,
157,COL,No-IS (consensus only) + Without persona + No country prior (a_h=0),0.04639866335035527,,-0.6476623879341115,,-0.5428571428571429,,18.210863814385892,,19.64510612864944,,0.48120485958013764,,0.0,,1.0,,0.34291863441467285,
158,COL,Without persona,0.04602511954698107,,0.27766257349657764,,0.3142857142857143,,18.229734724472127,,19.646143858632964,,0.4812302786696417,,0.23548387096774193,,0.9949592493600382,,0.5260796546936035,
159,COL,Without persona + No country prior (a_h=0),0.04640086764760376,,-0.476877959821973,,-0.14285714285714288,,18.222409556346065,,19.655875450843016,,0.4814686530226365,,0.24193548387096775,,0.9951411819968408,,0.523806095123291,
160,DEU,Always-on PT-IS,0.06272201894519559,,0.07700605853660211,,0.2,,17.989985918941056,,20.57896721444907,,0.504079691088643,,0.5161290322580645,,1.0,,0.5218431949615479,
161,DEU,Always-on PT-IS + No country prior (a_h=0),0.06240102890380105,,0.5123579450374293,,0.6,,17.92824301825544,,20.505894860846126,,0.5022897912823288,,0.43548387096774194,,1.0,,0.5204875469207764,
162,DEU,Always-on PT-IS + No debiasing,0.057271254150150205,,0.7018415414788419,,0.8285714285714287,,17.543450130321116,,19.860345328362325,,0.4864771216995532,,0.0,,1.0,,0.4983086585998535,
163,DEU,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.06254162014808387,,0.5540716330359039,,0.2,,18.0000743969273,,20.576764088523326,,0.5040257257450714,,0.0,,1.0,,0.4956493377685547,
164,DEU,Always-on PT-IS + No debiasing + Without persona,0.05716491045540586,,0.6976914134192327,,0.8285714285714287,,17.538771721689002,,19.84950714802966,,0.48621164158400015,,0.0,,1.0,,0.4874601364135742,
165,DEU,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.06241229381845511,,0.5828483945689398,,0.2571428571428572,,17.989152859287696,,20.559740067010754,,0.5036087240843118,,0.0,,1.0,,0.4835238456726074,
166,DEU,Always-on PT-IS + Without persona,0.06262673433738666,,0.6051181224020694,,0.6,,17.987457787763088,,20.57111820757266,,0.503887430470295,,0.2967741935483871,,1.0,,0.5120325088500977,
167,DEU,Always-on PT-IS + Without persona + No country prior (a_h=0),0.06255319009135958,,0.36449454121258246,,0.6571428571428573,,17.993144051937925,,20.57221446382848,,0.503914283154836,,0.2064516129032258,,1.0,,0.5101344585418701,
168,DEU,Full SWA-DPBR,0.062396661375565265,,0.7946442947175849,,0.942857142857143,,17.987444158438972,,20.55777241877434,,0.5035605267425868,,0.4096774193548387,,0.9953639015805784,,0.5284860134124756,
169,DEU,No country prior (a_h=0),0.06262555884105206,,0.1673958129676709,,0.2,,17.989492304783113,,20.57315419036892,,0.5039373016600542,,0.38387096774193546,,0.9948669290238227,,0.5250968933105469,
170,DEU,No debiasing,0.05728374301213981,,0.6978867517668466,,0.8285714285714287,,17.54932509599577,,19.86606205195119,,0.4866171522574857,,0.0,,0.9860464855745004,,0.5080163478851318,
171,DEU,No debiasing + No country prior (a_h=0),0.06246826542776979,,0.6434507275868585,,0.48571428571428577,,18.009563304998665,,20.581176769668954,,0.5041338139171152,,0.0,,0.9850892301565068,,0.5038058757781982,
172,DEU,No debiasing + Without persona,0.05727953382067652,,0.6942827002886618,,0.8285714285714287,,17.54256039928714,,19.85952990300425,,0.48645714793904704,,0.0,,0.9949328632134703,,0.4958837032318115,
173,DEU,No debiasing + Without persona + No country prior (a_h=0),0.06258305303698154,,0.3974975260768694,,0.6,,18.016139465943308,,20.593666412903325,,0.5044397464470514,,0.0,,0.9941525830741708,,0.49081945419311523,
174,DEU,No-IS (consensus only),0.06268722019643923,,0.4916564266327163,,0.7142857142857143,,18.003901619704838,,20.588937564426633,,0.504323913788663,,0.13870967741935483,,1.0,,0.3398160934448242,
175,DEU,No-IS (consensus only) + Always-on PT-IS,0.06268722019643923,,0.4916564266327163,,0.7142857142857143,,18.003901619704838,,20.588937564426633,,0.504323913788663,,0.13870967741935483,,1.0,,0.33074450492858887,
176,DEU,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),0.06267426776551917,,0.5296149453685893,,0.6,,18.016744576672806,,20.599347149295134,,0.5045788955022833,,0.0,,1.0,,0.3300936222076416,
177,DEU,No-IS (consensus only) + Always-on PT-IS + No debiasing,0.057291365477051465,,0.7017421188811351,,0.8285714285714287,,17.546340124501228,,19.864060625296457,,0.4865681275168687,,0.0,,1.0,,0.3087444305419922,
178,DEU,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),0.06270800058996441,,0.7815070933194489,,0.8285714285714287,,18.017894199484967,,20.602289683259006,,0.5046509725699062,,0.0,,1.0,,0.30715250968933105,
179,DEU,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,0.05723213691800565,,0.6955288050962632,,0.8285714285714287,,17.538476490629424,,19.853133933717462,,0.4863004793274157,,0.0,,1.0,,0.29733800888061523,
180,DEU,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.06259007370345465,,0.4096271536883654,,0.3714285714285715,,17.999791860858693,,20.57949301321914,,0.5040925704755836,,0.0,,1.0,,0.29571986198425293,
181,DEU,No-IS (consensus only) + Always-on PT-IS + Without persona,0.06267690855471687,,0.2097460116921468,,0.08571428571428573,,17.99434635582314,,20.580201026991215,,0.5041099132003081,,0.14516129032258066,,1.0,,0.323866605758667,
182,DEU,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),0.0626252395386695,,0.20466973355774812,,0.2571428571428572,,17.976857293261517,,20.56214345468302,,0.5036675948188232,,0.0,,1.0,,0.32106828689575195,
183,DEU,No-IS (consensus only) + No country prior (a_h=0),0.06267426776551917,,0.5296149453685893,,0.6,,18.016744576672806,,20.599347149295134,,0.5045788955022833,,0.0,,1.0,,0.33958983421325684,
184,DEU,No-IS (consensus only) + No debiasing,0.057291365477051465,,0.7017421188811351,,0.8285714285714287,,17.546340124501228,,19.864060625296457,,0.4865681275168687,,0.0,,1.0,,0.3156392574310303,
185,DEU,No-IS (consensus only) + No debiasing + No country prior (a_h=0),0.06270800058996441,,0.7815070933194489,,0.8285714285714287,,18.017894199484967,,20.602289683259006,,0.5046509725699062,,0.0,,1.0,,0.3171088695526123,
186,DEU,No-IS (consensus only) + No debiasing + Without persona,0.05723213691800565,,0.6955288050962632,,0.8285714285714287,,17.538476490629424,,19.853133933717462,,0.4863004793274157,,0.0,,1.0,,0.3035593032836914,
187,DEU,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.06259007370345465,,0.4096271536883654,,0.3714285714285715,,17.999791860858693,,20.57949301321914,,0.5040925704755836,,0.0,,1.0,,0.30295777320861816,
188,DEU,No-IS (consensus only) + Without persona,0.06267690855471687,,0.2097460116921468,,0.08571428571428573,,17.99434635582314,,20.580201026991215,,0.5041099132003081,,0.14516129032258066,,1.0,,0.331174373626709,
189,DEU,No-IS (consensus only) + Without persona + No country prior (a_h=0),0.0626252395386695,,0.20466973355774812,,0.2571428571428572,,17.976857293261517,,20.56214345468302,,0.5036675948188232,,0.0,,1.0,,0.3309214115142822,
190,DEU,Without persona,0.0626903847872769,,0.23497866992878155,,0.14285714285714288,,18.001909445634805,,20.587316344210354,,0.5042842021657573,,0.3225806451612903,,0.9952813764225203,,0.520207405090332,
191,DEU,Without persona + No country prior (a_h=0),0.06285243373677421,,-0.3566149541360417,,-0.2571428571428572,,17.978246108093998,,20.576250070309708,,0.5040131349216527,,0.25483870967741934,,0.9946607416027257,,0.5171265602111816,
192,ETH,Always-on PT-IS,0.0676716292636919,,0.4423418291368782,,0.4285714285714286,,21.935632311235256,,24.895819612225566,,0.609820547783268,,0.44516129032258067,,1.0,,0.565279483795166,
193,ETH,Always-on PT-IS + No country prior (a_h=0),0.0677502758925977,,0.029215735450777162,,-0.3142857142857143,,21.925896676614368,,24.89126515901874,,0.609708986919127,,0.44516129032258067,,1.0,,0.5647387504577637,
194,ETH,Always-on PT-IS + No debiasing,0.07257421894647462,,-0.8775004968348922,,-0.5428571428571429,,22.32829403808459,,25.517756285406485,,0.6250548227994416,,0.0,,1.0,,0.5438270568847656,
195,ETH,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.0685533910241447,,-0.2468518981807405,,-0.028571428571428574,,22.006992578774884,,25.004277766832207,,0.6124772191555695,,0.0,,1.0,,0.5424966812133789,
196,ETH,Always-on PT-IS + No debiasing + Without persona,0.06169807102378828,,0.8764973817750117,,0.6571428571428573,,21.56601052242802,,24.228444012421885,,0.5934732509202393,,0.0,,1.0,,0.5334560871124268,
197,ETH,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.06697881839966642,,0.2918476338912916,,0.3142857142857143,,22.03596618431779,,24.945293199512953,,0.6110323982292595,,0.0,,1.0,,0.5304763317108154,
198,ETH,Always-on PT-IS + Without persona,0.06769183643526198,,0.25698390528859155,,0.028571428571428574,,21.95020688858813,,24.909408406051345,,0.6101534038941985,,0.3064516129032258,,1.0,,0.5554430484771729,
199,ETH,Always-on PT-IS + Without persona + No country prior (a_h=0),0.0675718329451862,,0.3326381139046206,,-0.028571428571428574,,21.948329634464173,,24.900389832275955,,0.609932494854625,,0.27419354838709675,,1.0,,0.5568172931671143,
200,ETH,Full SWA-DPBR,0.067883293447803,,-0.6528783319833967,,-0.5428571428571429,,21.95319003006398,,24.92317483637602,,0.6104906111929487,,0.45806451612903226,,0.995437576379638,,0.5709559917449951,
201,ETH,No country prior (a_h=0),0.06742547357495059,,0.35247225657894077,,0.2571428571428572,,21.931278215309657,,24.87721240497678,,0.6093647661502907,,0.4806451612903226,,0.9958058724017533,,0.5698821544647217,
202,ETH,No debiasing,0.07319613871865617,,-0.9162400416889472,,-0.8285714285714287,,22.278546196511673,,25.509352273378685,,0.6248489673868385,,0.0,,0.9838455626252052,,0.5499732494354248,
203,ETH,No debiasing + No country prior (a_h=0),0.06876374894421741,,-0.4134165319690027,,-0.4285714285714286,,21.92514725656496,,24.946487909987628,,0.6110616625397927,,0.0,,0.9864304952487076,,0.5504307746887207,
204,ETH,No debiasing + Without persona,0.061566258274269745,,0.8814023250247364,,0.6571428571428573,,21.57492132301788,,24.229183579798526,,0.593491366547271,,0.0,,0.9950187511810309,,0.5403575897216797,
205,ETH,No debiasing + Without persona + No country prior (a_h=0),0.0669748407433207,,0.3083524797211427,,0.3142857142857143,,22.03099415229777,,24.940751575305473,,0.6109211516101415,,0.0,,0.9950614902059739,,0.5379128456115723,
206,ETH,No-IS (consensus only),0.06783858436580907,,-0.4056600561448171,,-0.5428571428571429,,21.944680311803136,,24.912947035806653,,0.6102400822670898,,0.17419354838709677,,1.0,,0.3841838836669922,
207,ETH,No-IS (consensus only) + Always-on PT-IS,0.06783858436580907,,-0.4056600561448171,,-0.5428571428571429,,21.944680311803136,,24.912947035806653,,0.6102400822670898,,0.17419354838709677,,1.0,,0.37569189071655273,
208,ETH,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),0.06786799006861043,,-0.5489632491850714,,-0.48571428571428577,,21.948464086104206,,24.918070940166025,,0.6103655917788027,,0.0,,1.0,,0.3773376941680908,
209,ETH,No-IS (consensus only) + Always-on PT-IS + No debiasing,0.07505329536450313,,-0.8772281116127438,,-0.5428571428571429,,22.39583327750943,,25.71700458844679,,0.6299353895450835,,0.0,,1.0,,0.35792112350463867,
210,ETH,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),0.06779219927101168,,-0.2869958846712395,,-0.08571428571428573,,21.941875688541813,,24.907954155964152,,0.6101177821874783,,0.0,,1.0,,0.35447096824645996,
211,ETH,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,0.06159151601873549,,0.8834055950335463,,0.6571428571428573,,21.566751505673057,,24.22342960381537,,0.5933504234957614,,0.0,,1.0,,0.3453950881958008,
212,ETH,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.06701263177496201,,0.2940764049231521,,0.3142857142857143,,22.04131729655673,,24.95188203595516,,0.6111937911020802,,0.0,,1.0,,0.34537434577941895,
213,ETH,No-IS (consensus only) + Always-on PT-IS + Without persona,0.06768738722047951,,0.2917455389672177,,0.028571428571428574,,21.956105805992575,,24.914330927752438,,0.6102739805583529,,0.15806451612903225,,1.0,,0.3702576160430908,
214,ETH,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),0.06755794040079878,,0.38800309817147244,,0.08571428571428573,,21.959689328922366,,24.909865697959304,,0.6101646052125785,,0.0,,1.0,,0.3694171905517578,
215,ETH,No-IS (consensus only) + No country prior (a_h=0),0.06786799006861043,,-0.5489632491850714,,-0.48571428571428577,,21.948464086104206,,24.918070940166025,,0.6103655917788027,,0.0,,1.0,,0.38842105865478516,
216,ETH,No-IS (consensus only) + No debiasing,0.07505329536450313,,-0.8772281116127438,,-0.5428571428571429,,22.39583327750943,,25.71700458844679,,0.6299353895450835,,0.0,,1.0,,0.36397409439086914,
217,ETH,No-IS (consensus only) + No debiasing + No country prior (a_h=0),0.06779219927101168,,-0.2869958846712395,,-0.08571428571428573,,21.941875688541813,,24.907954155964152,,0.6101177821874783,,0.0,,1.0,,0.360414981842041,
218,ETH,No-IS (consensus only) + No debiasing + Without persona,0.06159151601873549,,0.8834055950335463,,0.6571428571428573,,21.566751505673057,,24.22342960381537,,0.5933504234957614,,0.0,,1.0,,0.3518528938293457,
219,ETH,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.06701263177496201,,0.2940764049231521,,0.3142857142857143,,22.04131729655673,,24.95188203595516,,0.6111937911020802,,0.0,,1.0,,0.34994983673095703,
220,ETH,No-IS (consensus only) + Without persona,0.06768738722047951,,0.2917455389672177,,0.028571428571428574,,21.956105805992575,,24.914330927752438,,0.6102739805583529,,0.15806451612903225,,1.0,,0.37676024436950684,
221,ETH,No-IS (consensus only) + Without persona + No country prior (a_h=0),0.06755794040079878,,0.38800309817147244,,0.08571428571428573,,21.959689328922366,,24.909865697959304,,0.6101646052125785,,0.0,,1.0,,0.3765103816986084,
222,ETH,Without persona,0.06750109605554933,,0.5720481652275827,,0.08571428571428573,,21.955006249102905,,24.902735713390573,,0.6099899569719054,,0.3258064516129032,,0.9948201434819497,,0.5632188320159912,
223,ETH,Without persona + No country prior (a_h=0),0.0675501570806648,,0.30460451861569915,,-0.028571428571428574,,21.95172937519135,,24.902314384747502,,0.60997963657001,,0.25806451612903225,,0.9948421023228646,,0.5658910274505615,
224,GBR,Always-on PT-IS,0.057223822937745916,,0.3683363260010884,,0.2,,19.037136165735838,,21.127686489924038,,0.5175205134580766,,0.5096774193548387,,1.0,,0.5245211124420166,
225,GBR,Always-on PT-IS + No country prior (a_h=0),0.057259524576186105,,0.2362397279181717,,0.08571428571428573,,19.02578673460076,,21.119161237731287,,0.5173116882800688,,0.5064516129032258,,1.0,,0.5157124996185303,
226,GBR,Always-on PT-IS + No debiasing,0.05300183260868652,,0.5760232185502405,,0.8285714285714287,,18.575484333937847,,20.48129268228253,,0.5016871634419121,,0.0,,1.0,,0.49719715118408203,
227,GBR,Always-on PT-IS + No debiasing + No country prior (a_h=0),0.05774817085404842,,-0.4790354657971116,,-0.5428571428571429,,19.083454520826674,,21.19679733748541,,0.519213376580243,,0.0,,1.0,,0.4980332851409912,
228,GBR,Always-on PT-IS + No debiasing + Without persona,0.053949911638315765,,0.540985121321901,,0.48571428571428577,,18.656699013055086,,20.606131473794445,,0.504745076835011,,0.0,,1.0,,0.5002014636993408,
229,GBR,Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.05785917805600796,,-0.18590079507912427,,-0.028571428571428574,,19.112144854703967,,21.227841853095253,,0.5199738088058027,,0.0,,1.0,,0.48589634895324707,
230,GBR,Always-on PT-IS + Without persona,0.05732127289944858,,0.2973070530628181,,0.48571428571428577,,19.022584396733624,,21.119627038066632,,0.5173230980115049,,0.2645161290322581,,1.0,,0.5116126537322998,
231,GBR,Always-on PT-IS + Without persona + No country prior (a_h=0),0.05711380047294382,,0.4252348653774484,,0.2571428571428572,,19.007530892431163,,21.095606982961424,,0.5167347292254919,,0.3096774193548387,,1.0,,0.5129537582397461,
232,GBR,Full SWA-DPBR,0.05743765699403753,,-0.13089204428606707,,0.08571428571428573,,19.03351497137743,,21.135558569668145,,0.5177133392439521,,0.4290322580645161,,0.9947605261603314,,0.5463602542877197,
233,GBR,No country prior (a_h=0),0.05724935253192403,,0.18962605065047058,,-0.08571428571428573,,19.021490769742396,,21.115050805205072,,0.5172110036569552,,0.4774193548387097,,0.9943592959417485,,0.5255405902862549,
234,GBR,No debiasing,0.05303348438220184,,0.5713743466600819,,0.8285714285714287,,18.57644371352708,,20.483700755226952,,0.5017461489416846,,0.0,,0.9836689330651424,,0.5071146488189697,
235,GBR,No debiasing + No country prior (a_h=0),0.057411801472251035,,-0.10068511357728488,,-0.14285714285714288,,19.072253114544583,,21.16916865230622,,0.5185366147707128,,0.0,,0.9824603121090505,,0.5033154487609863,
236,GBR,No debiasing + Without persona,0.054096222966445805,,0.5346444541006664,,0.48571428571428577,,18.669418268381722,,20.625523158857867,,0.5052200741715923,,0.0,,0.9954955878476393,,0.49244165420532227,
237,GBR,No debiasing + Without persona + No country prior (a_h=0),0.05798117699973031,,-0.2001499472790908,,-0.028571428571428574,,19.09989232051126,,21.222576332912126,,0.5198448304290127,,0.0,,0.9951019503125772,,0.4908177852630615,
238,GBR,No-IS (consensus only),0.057428141889853124,,-0.33257882425256635,,-0.14285714285714288,,19.05587154848098,,21.15505507099222,,0.518190904044087,,0.15161290322580645,,1.0,,0.3417801856994629,
239,GBR,No-IS (consensus only) + Always-on PT-IS,0.057428141889853124,,-0.33257882425256635,,-0.14285714285714288,,19.05587154848098,,21.15505507099222,,0.518190904044087,,0.15161290322580645,,1.0,,0.33518314361572266,
240,GBR,No-IS (consensus only) + Always-on PT-IS + No country prior (a_h=0),0.05747113117324608,,-0.3376863823428058,,-0.08571428571428573,,19.06673160693607,,21.16702958599807,,0.5184842185609032,,0.0,,1.0,,0.32740187644958496,
241,GBR,No-IS (consensus only) + Always-on PT-IS + No debiasing,0.05367280159216669,,0.5597381969983963,,0.8285714285714287,,18.647650535033687,,20.58363501820462,,0.5041940284628486,,0.0,,1.0,,0.3070554733276367,
242,GBR,No-IS (consensus only) + Always-on PT-IS + No debiasing + No country prior (a_h=0),0.05746218233674035,,-0.7720545315895928,,-0.6,,19.055042995362424,,21.156056244889104,,0.5182154276959986,,0.0,,1.0,,0.30808568000793457,
243,GBR,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona,0.054001558424167734,,0.5358474610138092,,0.48571428571428577,,18.648993250914994,,20.601772870443437,,0.5046383132929995,,0.0,,1.0,,0.2983219623565674,
244,GBR,No-IS (consensus only) + Always-on PT-IS + No debiasing + Without persona + No country prior (a_h=0),0.05814360333261571,,-0.28703556341004055,,-0.028571428571428574,,19.09838310015712,,21.229691177580946,,0.5200191078193906,,0.0,,1.0,,0.2962229251861572,
245,GBR,No-IS (consensus only) + Always-on PT-IS + Without persona,0.05727065456378198,,0.5231937298052568,,0.48571428571428577,,19.025137714762256,,21.119299940700305,,0.5173150857950678,,0.16451612903225807,,1.0,,0.32615089416503906,
246,GBR,No-IS (consensus only) + Always-on PT-IS + Without persona + No country prior (a_h=0),0.057249232774256816,,0.5233521493168253,,0.48571428571428577,,19.018894367763348,,21.112558998405532,,0.5171499671049904,,0.0,,1.0,,0.32317042350769043,
247,GBR,No-IS (consensus only) + No country prior (a_h=0),0.05747113117324608,,-0.3376863823428058,,-0.08571428571428573,,19.06673160693607,,21.16702958599807,,0.5184842185609032,,0.0,,1.0,,0.3429832458496094,
248,GBR,No-IS (consensus only) + No debiasing,0.05367280159216669,,0.5597381969983963,,0.8285714285714287,,18.647650535033687,,20.58363501820462,,0.5041940284628486,,0.0,,1.0,,0.319047212600708,
249,GBR,No-IS (consensus only) + No debiasing + No country prior (a_h=0),0.05746218233674035,,-0.7720545315895928,,-0.6,,19.055042995362424,,21.156056244889104,,0.5182154276959986,,0.0,,1.0,,0.31339144706726074,
250,GBR,No-IS (consensus only) + No debiasing + Without persona,0.054001558424167734,,0.5358474610138092,,0.48571428571428577,,18.648993250914994,,20.601772870443437,,0.5046383132929995,,0.0,,1.0,,0.306581974029541,
251,GBR,No-IS (consensus only) + No debiasing + Without persona + No country prior (a_h=0),0.05814360333261571,,-0.28703556341004055,,-0.028571428571428574,,19.09838310015712,,21.229691177580946,,0.5200191078193906,,0.0,,1.0,,0.30321764945983887,
